"sim","method","n.dims","fn","fp"
151,"CCA-LDA",3,3,9
151,"CCA-LDA",4,3,8
151,"CCA-LDA",5,1,4
151,"CCA-LDA",6,3,3
151,"CCA-LDA",7,2,3
151,"CCA-LDA",8,2,5
151,"CCA-LDA",9,2,3
151,"CCA-LDA",10,1,4
151,"CCA-LDA",11,1,4
151,"CCA-LDA",12,2,3
151,"CCA-LDA",13,0,0
151,"CCA-LDA",14,0,0
151,"CCA-LDA",15,0,0
151,"CCA-LDA",16,0,0
151,"CCA-LDA",17,0,0
151,"CCA-LDA",18,0,0
151,"CCA-LDA",19,0,0
151,"CCA-LDA",20,0,0
151,"CCA-LDA",21,0,0
151,"CCA-LDA",22,0,0
151,"CCA-LDA",23,0,0
151,"CCA-LDA",24,0,0
151,"CCA-LDA",25,0,0
151,"CCA-LDA",26,0,0
151,"CCA-LDA",27,0,0
151,"CCA-LDA",28,0,0
151,"CCA-LDA",29,0,0
151,"CCA-LDA",30,0,0
151,"CCA-LDA",31,0,0
151,"CCA-LDA",32,0,0
151,"CCA-LDA",33,0,0
151,"CCA-LDA",34,0,0
151,"CCA-LDA",35,0,0
151,"CCA-LDA",36,0,0
151,"CCA-LDA",37,0,0
151,"CCA-LDA",38,0,0
151,"CCA-LDA",39,0,0
151,"PCA-LDA",2,5,3
151,"PCA-LDA",3,4,3
151,"PCA-LDA",4,4,2
151,"PCA-LDA",5,4,5
151,"PCA-LDA",6,3,5
151,"PCA-LDA",7,3,4
151,"PCA-LDA",8,3,3
151,"PCA-LDA",9,3,3
151,"PCA-LDA",10,3,2
151,"PCA-LDA",11,3,3
151,"PCA-LDA",12,3,4
151,"PCA-LDA",13,3,2
151,"PCA-LDA",14,3,1
151,"PCA-LDA",15,3,3
151,"PCA-LDA",16,3,2
151,"PCA-LDA",17,3,0
151,"PCA-LDA",18,3,0
151,"PCA-LDA",19,0,0
151,"PCA-LDA",20,0,0
151,"PCA-LDA",21,0,0
151,"PCA-LDA",22,0,0
151,"PCA-LDA",23,0,0
151,"PCA-LDA",24,0,0
151,"PCA-LDA",25,0,0
151,"PCA-LDA",26,0,0
151,"PCA-LDA",27,0,0
151,"PCA-LDA",28,0,0
151,"PCA-LDA",29,0,0
151,"PCA-LDA",30,0,0
151,"PCA-LDA",31,0,0
151,"PCA-LDA",32,0,0
151,"PCA-LDA",33,0,0
151,"PCA-LDA",34,0,0
151,"PCA-LDA",35,0,0
151,"PCA-LDA",36,0,0
151,"PCA-LDA",37,0,0
151,"PCA-LDA",38,0,0
151,"PCA-LDA",39,0,0
152,"CCA-LDA",2,5,11
152,"CCA-LDA",3,5,9
152,"CCA-LDA",4,2,9
152,"CCA-LDA",5,3,9
152,"CCA-LDA",6,2,5
152,"CCA-LDA",7,1,4
152,"CCA-LDA",8,0,4
152,"CCA-LDA",9,1,2
152,"CCA-LDA",10,1,2
152,"CCA-LDA",11,0,1
152,"CCA-LDA",12,0,1
152,"CCA-LDA",13,0,1
152,"CCA-LDA",14,0,1
152,"CCA-LDA",15,0,1
152,"CCA-LDA",16,0,1
152,"CCA-LDA",17,0,0
152,"CCA-LDA",18,0,0
152,"CCA-LDA",19,0,0
152,"CCA-LDA",20,0,1
152,"CCA-LDA",21,0,1
152,"CCA-LDA",22,0,0
152,"CCA-LDA",23,0,0
152,"CCA-LDA",24,0,0
152,"CCA-LDA",25,0,0
152,"CCA-LDA",26,0,0
152,"CCA-LDA",27,0,0
152,"CCA-LDA",28,0,0
152,"CCA-LDA",29,0,0
152,"CCA-LDA",30,0,0
152,"CCA-LDA",31,0,0
152,"CCA-LDA",32,0,0
152,"CCA-LDA",33,0,0
152,"CCA-LDA",34,0,0
152,"CCA-LDA",35,0,0
152,"CCA-LDA",36,0,0
152,"CCA-LDA",37,0,0
152,"CCA-LDA",38,0,0
152,"CCA-LDA",39,0,0
152,"PCA-LDA",2,3,8
152,"PCA-LDA",3,3,8
152,"PCA-LDA",4,3,7
152,"PCA-LDA",5,5,6
152,"PCA-LDA",6,5,7
152,"PCA-LDA",7,4,5
152,"PCA-LDA",8,4,4
152,"PCA-LDA",9,3,6
152,"PCA-LDA",10,3,8
152,"PCA-LDA",11,2,8
152,"PCA-LDA",12,1,2
152,"PCA-LDA",13,2,2
152,"PCA-LDA",14,2,1
152,"PCA-LDA",15,2,1
152,"PCA-LDA",16,0,2
152,"PCA-LDA",17,0,0
152,"PCA-LDA",18,0,0
152,"PCA-LDA",19,0,0
152,"PCA-LDA",20,1,0
152,"PCA-LDA",21,1,0
152,"PCA-LDA",22,0,0
152,"PCA-LDA",23,0,0
152,"PCA-LDA",24,0,0
152,"PCA-LDA",25,0,0
152,"PCA-LDA",26,0,0
152,"PCA-LDA",27,0,0
152,"PCA-LDA",28,0,0
152,"PCA-LDA",29,0,0
152,"PCA-LDA",30,0,0
152,"PCA-LDA",31,0,0
152,"PCA-LDA",32,0,0
152,"PCA-LDA",33,0,0
152,"PCA-LDA",34,0,0
152,"PCA-LDA",35,0,0
152,"PCA-LDA",36,0,0
152,"PCA-LDA",37,0,0
152,"PCA-LDA",38,0,0
152,"PCA-LDA",39,0,0
153,"CCA-LDA",2,4,9
153,"CCA-LDA",3,3,13
153,"CCA-LDA",4,3,13
153,"CCA-LDA",5,3,10
153,"CCA-LDA",6,1,5
153,"CCA-LDA",7,2,4
153,"CCA-LDA",8,2,3
153,"CCA-LDA",9,2,3
153,"CCA-LDA",10,2,3
153,"CCA-LDA",11,1,3
153,"CCA-LDA",12,1,2
153,"CCA-LDA",13,1,1
153,"CCA-LDA",14,1,2
153,"CCA-LDA",15,0,0
153,"CCA-LDA",16,0,0
153,"CCA-LDA",17,0,0
153,"CCA-LDA",18,0,0
153,"CCA-LDA",19,0,0
153,"CCA-LDA",20,0,0
153,"CCA-LDA",21,0,0
153,"CCA-LDA",22,0,0
153,"CCA-LDA",23,0,0
153,"CCA-LDA",24,0,0
153,"CCA-LDA",25,0,0
153,"CCA-LDA",26,0,0
153,"CCA-LDA",27,0,0
153,"CCA-LDA",28,0,0
153,"CCA-LDA",29,0,0
153,"CCA-LDA",30,0,0
153,"CCA-LDA",31,0,0
153,"CCA-LDA",32,0,0
153,"CCA-LDA",33,0,0
153,"CCA-LDA",34,0,0
153,"CCA-LDA",35,0,0
153,"CCA-LDA",36,0,0
153,"CCA-LDA",37,0,0
153,"CCA-LDA",38,0,0
153,"CCA-LDA",39,0,0
153,"PCA-LDA",2,6,10
153,"PCA-LDA",3,6,10
153,"PCA-LDA",4,6,11
153,"PCA-LDA",5,5,10
153,"PCA-LDA",6,2,6
153,"PCA-LDA",7,5,5
153,"PCA-LDA",8,4,4
153,"PCA-LDA",9,3,1
153,"PCA-LDA",10,2,1
153,"PCA-LDA",11,2,1
153,"PCA-LDA",12,2,1
153,"PCA-LDA",13,0,0
153,"PCA-LDA",14,0,0
153,"PCA-LDA",15,1,0
153,"PCA-LDA",16,1,0
153,"PCA-LDA",17,0,0
153,"PCA-LDA",18,1,0
153,"PCA-LDA",19,1,0
153,"PCA-LDA",20,0,0
153,"PCA-LDA",21,0,0
153,"PCA-LDA",22,0,0
153,"PCA-LDA",23,0,0
153,"PCA-LDA",24,0,0
153,"PCA-LDA",25,0,0
153,"PCA-LDA",26,0,0
153,"PCA-LDA",27,0,0
153,"PCA-LDA",28,0,0
153,"PCA-LDA",29,0,0
153,"PCA-LDA",30,0,0
153,"PCA-LDA",31,0,0
153,"PCA-LDA",32,0,0
153,"PCA-LDA",33,0,0
153,"PCA-LDA",34,0,0
153,"PCA-LDA",35,0,0
153,"PCA-LDA",36,0,0
153,"PCA-LDA",37,0,0
153,"PCA-LDA",38,0,0
153,"PCA-LDA",39,0,0
154,"CCA-LDA",2,5,10
154,"CCA-LDA",3,2,9
154,"CCA-LDA",4,4,9
154,"CCA-LDA",5,4,5
154,"CCA-LDA",6,4,5
154,"CCA-LDA",7,4,4
154,"CCA-LDA",8,1,5
154,"CCA-LDA",9,1,5
154,"CCA-LDA",10,1,5
154,"CCA-LDA",11,0,2
154,"CCA-LDA",12,1,1
154,"CCA-LDA",13,0,2
154,"CCA-LDA",14,0,3
154,"CCA-LDA",15,0,0
154,"CCA-LDA",16,0,0
154,"CCA-LDA",17,0,0
154,"CCA-LDA",18,0,0
154,"CCA-LDA",19,0,0
154,"CCA-LDA",20,0,0
154,"CCA-LDA",21,0,0
154,"CCA-LDA",22,0,0
154,"CCA-LDA",23,0,0
154,"CCA-LDA",24,0,0
154,"CCA-LDA",25,0,0
154,"CCA-LDA",26,0,0
154,"CCA-LDA",27,0,0
154,"CCA-LDA",28,0,0
154,"CCA-LDA",29,0,0
154,"CCA-LDA",30,0,0
154,"CCA-LDA",31,0,0
154,"CCA-LDA",32,0,0
154,"CCA-LDA",33,0,0
154,"CCA-LDA",34,0,0
154,"CCA-LDA",35,0,0
154,"CCA-LDA",36,0,0
154,"CCA-LDA",37,0,0
154,"CCA-LDA",38,0,0
154,"CCA-LDA",39,0,0
154,"PCA-LDA",2,3,8
154,"PCA-LDA",3,3,4
154,"PCA-LDA",4,4,5
154,"PCA-LDA",5,4,5
154,"PCA-LDA",6,4,5
154,"PCA-LDA",7,4,5
154,"PCA-LDA",8,4,4
154,"PCA-LDA",9,3,5
154,"PCA-LDA",10,3,4
154,"PCA-LDA",11,2,2
154,"PCA-LDA",12,2,2
154,"PCA-LDA",13,1,1
154,"PCA-LDA",14,1,1
154,"PCA-LDA",15,1,1
154,"PCA-LDA",16,1,1
154,"PCA-LDA",17,0,2
154,"PCA-LDA",18,0,2
154,"PCA-LDA",19,0,1
154,"PCA-LDA",20,0,1
154,"PCA-LDA",21,0,0
154,"PCA-LDA",22,0,0
154,"PCA-LDA",23,0,0
154,"PCA-LDA",24,0,0
154,"PCA-LDA",25,0,0
154,"PCA-LDA",26,0,0
154,"PCA-LDA",27,0,0
154,"PCA-LDA",28,0,0
154,"PCA-LDA",29,0,0
154,"PCA-LDA",30,0,0
154,"PCA-LDA",31,0,0
154,"PCA-LDA",32,0,0
154,"PCA-LDA",33,0,0
154,"PCA-LDA",34,0,0
154,"PCA-LDA",35,0,0
154,"PCA-LDA",36,0,0
154,"PCA-LDA",37,0,0
154,"PCA-LDA",38,0,0
154,"PCA-LDA",39,0,0
155,"CCA-LDA",2,4,7
155,"CCA-LDA",3,1,8
155,"CCA-LDA",4,1,8
155,"CCA-LDA",5,3,7
155,"CCA-LDA",6,1,3
155,"CCA-LDA",7,1,3
155,"CCA-LDA",8,1,2
155,"CCA-LDA",9,1,2
155,"CCA-LDA",10,0,1
155,"CCA-LDA",11,1,0
155,"CCA-LDA",12,0,1
155,"CCA-LDA",13,0,1
155,"CCA-LDA",14,0,0
155,"CCA-LDA",15,0,0
155,"CCA-LDA",16,0,0
155,"CCA-LDA",17,0,0
155,"CCA-LDA",18,0,0
155,"CCA-LDA",19,0,0
155,"CCA-LDA",20,0,0
155,"CCA-LDA",21,0,0
155,"CCA-LDA",22,0,0
155,"CCA-LDA",23,0,0
155,"CCA-LDA",24,0,0
155,"CCA-LDA",25,0,0
155,"CCA-LDA",26,0,0
155,"CCA-LDA",27,0,0
155,"CCA-LDA",28,0,0
155,"CCA-LDA",29,0,0
155,"CCA-LDA",30,0,0
155,"CCA-LDA",31,0,0
155,"CCA-LDA",32,0,0
155,"CCA-LDA",33,0,0
155,"CCA-LDA",34,0,0
155,"CCA-LDA",35,0,0
155,"CCA-LDA",36,0,0
155,"CCA-LDA",37,0,0
155,"CCA-LDA",38,0,0
155,"CCA-LDA",39,0,0
155,"PCA-LDA",2,6,7
155,"PCA-LDA",3,5,7
155,"PCA-LDA",4,5,7
155,"PCA-LDA",5,4,9
155,"PCA-LDA",6,4,9
155,"PCA-LDA",7,4,9
155,"PCA-LDA",8,3,8
155,"PCA-LDA",9,2,5
155,"PCA-LDA",10,3,3
155,"PCA-LDA",11,3,3
155,"PCA-LDA",12,3,1
155,"PCA-LDA",13,1,0
155,"PCA-LDA",14,1,0
155,"PCA-LDA",15,1,0
155,"PCA-LDA",16,1,0
155,"PCA-LDA",17,1,0
155,"PCA-LDA",18,1,0
155,"PCA-LDA",19,0,0
155,"PCA-LDA",20,0,0
155,"PCA-LDA",21,0,0
155,"PCA-LDA",22,0,0
155,"PCA-LDA",23,0,0
155,"PCA-LDA",24,0,0
155,"PCA-LDA",25,0,0
155,"PCA-LDA",26,0,0
155,"PCA-LDA",27,0,0
155,"PCA-LDA",28,0,0
155,"PCA-LDA",29,0,0
155,"PCA-LDA",30,0,0
155,"PCA-LDA",31,0,0
155,"PCA-LDA",32,0,0
155,"PCA-LDA",33,0,0
155,"PCA-LDA",34,0,0
155,"PCA-LDA",35,0,0
155,"PCA-LDA",36,0,0
155,"PCA-LDA",37,0,0
155,"PCA-LDA",38,0,0
155,"PCA-LDA",39,0,0
156,"CCA-LDA",2,5,10
156,"CCA-LDA",3,4,6
156,"CCA-LDA",4,4,6
156,"CCA-LDA",5,3,6
156,"CCA-LDA",6,4,3
156,"CCA-LDA",7,3,2
156,"CCA-LDA",8,3,0
156,"CCA-LDA",9,3,0
156,"CCA-LDA",10,3,0
156,"CCA-LDA",11,2,2
156,"CCA-LDA",12,0,0
156,"CCA-LDA",13,0,0
156,"CCA-LDA",14,0,0
156,"CCA-LDA",15,0,0
156,"CCA-LDA",16,0,0
156,"CCA-LDA",17,0,0
156,"CCA-LDA",18,0,0
156,"CCA-LDA",19,0,0
156,"CCA-LDA",20,0,0
156,"CCA-LDA",21,0,0
156,"CCA-LDA",22,0,0
156,"CCA-LDA",23,0,0
156,"CCA-LDA",24,0,0
156,"CCA-LDA",25,0,0
156,"CCA-LDA",26,0,0
156,"CCA-LDA",27,0,0
156,"CCA-LDA",28,0,0
156,"CCA-LDA",29,0,0
156,"CCA-LDA",30,0,0
156,"CCA-LDA",31,0,0
156,"CCA-LDA",32,0,0
156,"CCA-LDA",33,0,0
156,"CCA-LDA",34,0,0
156,"CCA-LDA",35,0,0
156,"CCA-LDA",36,0,0
156,"CCA-LDA",37,0,0
156,"CCA-LDA",38,0,0
156,"CCA-LDA",39,0,0
156,"PCA-LDA",2,8,12
156,"PCA-LDA",3,7,12
156,"PCA-LDA",4,7,10
156,"PCA-LDA",5,6,9
156,"PCA-LDA",6,4,5
156,"PCA-LDA",7,4,2
156,"PCA-LDA",8,3,2
156,"PCA-LDA",9,3,2
156,"PCA-LDA",10,3,3
156,"PCA-LDA",11,3,3
156,"PCA-LDA",12,1,3
156,"PCA-LDA",13,0,2
156,"PCA-LDA",14,0,1
156,"PCA-LDA",15,0,0
156,"PCA-LDA",16,0,1
156,"PCA-LDA",17,0,2
156,"PCA-LDA",18,0,1
156,"PCA-LDA",19,0,0
156,"PCA-LDA",20,0,0
156,"PCA-LDA",21,0,0
156,"PCA-LDA",22,0,0
156,"PCA-LDA",23,0,0
156,"PCA-LDA",24,0,0
156,"PCA-LDA",25,0,0
156,"PCA-LDA",26,0,0
156,"PCA-LDA",27,0,0
156,"PCA-LDA",28,0,0
156,"PCA-LDA",29,0,0
156,"PCA-LDA",30,0,0
156,"PCA-LDA",31,0,0
156,"PCA-LDA",32,0,0
156,"PCA-LDA",33,0,0
156,"PCA-LDA",34,0,0
156,"PCA-LDA",35,0,0
156,"PCA-LDA",36,0,0
156,"PCA-LDA",37,0,0
156,"PCA-LDA",38,0,0
156,"PCA-LDA",39,0,0
157,"CCA-LDA",2,4,13
157,"CCA-LDA",3,6,8
157,"CCA-LDA",4,4,7
157,"CCA-LDA",5,4,7
157,"CCA-LDA",6,3,6
157,"CCA-LDA",7,1,5
157,"CCA-LDA",8,0,5
157,"CCA-LDA",9,1,5
157,"CCA-LDA",10,1,4
157,"CCA-LDA",11,0,3
157,"CCA-LDA",12,0,2
157,"CCA-LDA",13,0,1
157,"CCA-LDA",14,0,1
157,"CCA-LDA",15,0,1
157,"CCA-LDA",16,0,0
157,"CCA-LDA",17,0,0
157,"CCA-LDA",18,0,1
157,"CCA-LDA",19,0,1
157,"CCA-LDA",20,0,1
157,"CCA-LDA",21,0,1
157,"CCA-LDA",22,0,1
157,"CCA-LDA",23,0,1
157,"CCA-LDA",24,0,1
157,"CCA-LDA",25,0,1
157,"CCA-LDA",26,0,1
157,"CCA-LDA",27,0,1
157,"CCA-LDA",28,0,0
157,"CCA-LDA",29,0,0
157,"CCA-LDA",30,0,0
157,"CCA-LDA",31,0,0
157,"CCA-LDA",32,0,0
157,"CCA-LDA",33,0,0
157,"CCA-LDA",34,0,0
157,"CCA-LDA",35,0,0
157,"CCA-LDA",36,0,0
157,"CCA-LDA",37,0,0
157,"CCA-LDA",38,0,0
157,"CCA-LDA",39,0,0
157,"PCA-LDA",2,5,11
157,"PCA-LDA",3,5,8
157,"PCA-LDA",4,5,7
157,"PCA-LDA",5,4,8
157,"PCA-LDA",6,5,6
157,"PCA-LDA",7,3,5
157,"PCA-LDA",8,3,4
157,"PCA-LDA",9,2,3
157,"PCA-LDA",10,2,3
157,"PCA-LDA",11,2,3
157,"PCA-LDA",12,1,2
157,"PCA-LDA",13,1,2
157,"PCA-LDA",14,1,0
157,"PCA-LDA",15,1,0
157,"PCA-LDA",16,1,0
157,"PCA-LDA",17,0,1
157,"PCA-LDA",18,0,0
157,"PCA-LDA",19,0,0
157,"PCA-LDA",20,0,0
157,"PCA-LDA",21,0,0
157,"PCA-LDA",22,0,0
157,"PCA-LDA",23,0,0
157,"PCA-LDA",24,0,0
157,"PCA-LDA",25,0,0
157,"PCA-LDA",26,0,0
157,"PCA-LDA",27,0,0
157,"PCA-LDA",28,0,0
157,"PCA-LDA",29,0,0
157,"PCA-LDA",30,0,0
157,"PCA-LDA",31,0,0
157,"PCA-LDA",32,0,0
157,"PCA-LDA",33,0,0
157,"PCA-LDA",34,0,0
157,"PCA-LDA",35,0,0
157,"PCA-LDA",36,0,0
157,"PCA-LDA",37,0,0
157,"PCA-LDA",38,0,0
157,"PCA-LDA",39,0,0
158,"CCA-LDA",2,5,8
158,"CCA-LDA",3,5,6
158,"CCA-LDA",4,5,5
158,"CCA-LDA",5,4,4
158,"CCA-LDA",6,3,4
158,"CCA-LDA",7,3,3
158,"CCA-LDA",8,3,4
158,"CCA-LDA",9,2,6
158,"CCA-LDA",10,3,3
158,"CCA-LDA",11,1,1
158,"CCA-LDA",12,0,3
158,"CCA-LDA",13,0,3
158,"CCA-LDA",14,0,1
158,"CCA-LDA",15,0,1
158,"CCA-LDA",16,0,1
158,"CCA-LDA",17,0,1
158,"CCA-LDA",18,0,0
158,"CCA-LDA",19,0,0
158,"CCA-LDA",20,0,0
158,"CCA-LDA",21,0,0
158,"CCA-LDA",22,0,0
158,"CCA-LDA",23,0,0
158,"CCA-LDA",24,0,0
158,"CCA-LDA",25,0,0
158,"CCA-LDA",26,0,0
158,"CCA-LDA",27,0,0
158,"CCA-LDA",28,0,0
158,"CCA-LDA",29,0,0
158,"CCA-LDA",30,0,0
158,"CCA-LDA",31,0,0
158,"CCA-LDA",32,0,0
158,"CCA-LDA",33,0,0
158,"CCA-LDA",34,0,0
158,"CCA-LDA",35,0,0
158,"CCA-LDA",36,0,0
158,"CCA-LDA",37,0,0
158,"CCA-LDA",38,0,0
158,"CCA-LDA",39,0,0
158,"PCA-LDA",2,7,9
158,"PCA-LDA",3,3,9
158,"PCA-LDA",4,3,10
158,"PCA-LDA",5,3,3
158,"PCA-LDA",6,3,3
158,"PCA-LDA",7,2,3
158,"PCA-LDA",8,3,3
158,"PCA-LDA",9,3,0
158,"PCA-LDA",10,3,0
158,"PCA-LDA",11,3,0
158,"PCA-LDA",12,3,0
158,"PCA-LDA",13,2,0
158,"PCA-LDA",14,0,0
158,"PCA-LDA",15,0,0
158,"PCA-LDA",16,0,0
158,"PCA-LDA",17,0,0
158,"PCA-LDA",18,0,0
158,"PCA-LDA",19,0,0
158,"PCA-LDA",20,0,0
158,"PCA-LDA",21,0,0
158,"PCA-LDA",22,0,0
158,"PCA-LDA",23,0,0
158,"PCA-LDA",24,0,0
158,"PCA-LDA",25,0,0
158,"PCA-LDA",26,0,0
158,"PCA-LDA",27,0,0
158,"PCA-LDA",28,0,0
158,"PCA-LDA",29,0,0
158,"PCA-LDA",30,0,0
158,"PCA-LDA",31,0,0
158,"PCA-LDA",32,0,0
158,"PCA-LDA",33,0,0
158,"PCA-LDA",34,0,0
158,"PCA-LDA",35,0,0
158,"PCA-LDA",36,0,0
158,"PCA-LDA",37,0,0
158,"PCA-LDA",38,0,0
158,"PCA-LDA",39,0,0
159,"CCA-LDA",2,5,10
159,"CCA-LDA",3,7,10
159,"CCA-LDA",4,5,10
159,"CCA-LDA",5,5,11
159,"CCA-LDA",6,3,9
159,"CCA-LDA",7,5,6
159,"CCA-LDA",8,1,1
159,"CCA-LDA",9,1,1
159,"CCA-LDA",10,1,1
159,"CCA-LDA",11,1,1
159,"CCA-LDA",12,0,1
159,"CCA-LDA",13,0,1
159,"CCA-LDA",14,0,0
159,"CCA-LDA",15,0,0
159,"CCA-LDA",16,0,0
159,"CCA-LDA",17,0,0
159,"CCA-LDA",18,0,0
159,"CCA-LDA",19,0,0
159,"CCA-LDA",20,0,0
159,"CCA-LDA",21,0,0
159,"CCA-LDA",22,0,0
159,"CCA-LDA",23,0,0
159,"CCA-LDA",24,0,0
159,"CCA-LDA",25,0,0
159,"CCA-LDA",26,0,0
159,"CCA-LDA",27,0,0
159,"CCA-LDA",28,0,0
159,"CCA-LDA",29,0,0
159,"CCA-LDA",30,0,0
159,"CCA-LDA",31,0,0
159,"CCA-LDA",32,0,0
159,"CCA-LDA",33,0,0
159,"CCA-LDA",34,0,0
159,"CCA-LDA",35,0,0
159,"CCA-LDA",36,0,0
159,"CCA-LDA",37,0,0
159,"CCA-LDA",38,0,0
159,"CCA-LDA",39,0,0
159,"PCA-LDA",2,5,8
159,"PCA-LDA",3,4,4
159,"PCA-LDA",4,4,5
159,"PCA-LDA",5,2,4
159,"PCA-LDA",6,3,4
159,"PCA-LDA",7,3,4
159,"PCA-LDA",8,3,5
159,"PCA-LDA",9,3,5
159,"PCA-LDA",10,3,4
159,"PCA-LDA",11,2,1
159,"PCA-LDA",12,1,1
159,"PCA-LDA",13,1,1
159,"PCA-LDA",14,2,1
159,"PCA-LDA",15,0,1
159,"PCA-LDA",16,0,1
159,"PCA-LDA",17,0,0
159,"PCA-LDA",18,0,1
159,"PCA-LDA",19,0,1
159,"PCA-LDA",20,0,0
159,"PCA-LDA",21,0,0
159,"PCA-LDA",22,0,0
159,"PCA-LDA",23,0,0
159,"PCA-LDA",24,0,0
159,"PCA-LDA",25,0,0
159,"PCA-LDA",26,0,0
159,"PCA-LDA",27,0,0
159,"PCA-LDA",28,0,0
159,"PCA-LDA",29,0,0
159,"PCA-LDA",30,0,0
159,"PCA-LDA",31,0,0
159,"PCA-LDA",32,0,0
159,"PCA-LDA",33,0,0
159,"PCA-LDA",34,0,0
159,"PCA-LDA",35,0,0
159,"PCA-LDA",36,0,0
159,"PCA-LDA",37,0,0
159,"PCA-LDA",38,0,0
159,"PCA-LDA",39,0,0
160,"CCA-LDA",2,6,9
160,"CCA-LDA",3,4,11
160,"CCA-LDA",4,5,11
160,"CCA-LDA",5,5,8
160,"CCA-LDA",6,5,10
160,"CCA-LDA",7,5,8
160,"CCA-LDA",8,4,9
160,"CCA-LDA",9,1,7
160,"CCA-LDA",10,2,6
160,"CCA-LDA",11,0,1
160,"CCA-LDA",12,0,1
160,"CCA-LDA",13,0,1
160,"CCA-LDA",14,0,1
160,"CCA-LDA",15,0,0
160,"CCA-LDA",16,0,0
160,"CCA-LDA",17,0,0
160,"CCA-LDA",18,0,0
160,"CCA-LDA",19,0,0
160,"CCA-LDA",20,0,0
160,"CCA-LDA",21,0,0
160,"CCA-LDA",22,0,0
160,"CCA-LDA",23,0,0
160,"CCA-LDA",24,0,0
160,"CCA-LDA",25,0,0
160,"CCA-LDA",26,0,0
160,"CCA-LDA",27,0,0
160,"CCA-LDA",28,0,0
160,"CCA-LDA",29,0,0
160,"CCA-LDA",30,0,0
160,"CCA-LDA",31,0,0
160,"CCA-LDA",32,0,0
160,"CCA-LDA",33,0,0
160,"CCA-LDA",34,0,0
160,"CCA-LDA",35,0,0
160,"CCA-LDA",36,0,0
160,"CCA-LDA",37,0,0
160,"CCA-LDA",38,0,0
160,"CCA-LDA",39,0,0
160,"PCA-LDA",2,4,10
160,"PCA-LDA",3,5,9
160,"PCA-LDA",4,5,8
160,"PCA-LDA",5,5,5
160,"PCA-LDA",6,2,5
160,"PCA-LDA",7,2,2
160,"PCA-LDA",8,2,3
160,"PCA-LDA",9,2,3
160,"PCA-LDA",10,2,2
160,"PCA-LDA",11,1,1
160,"PCA-LDA",12,1,1
160,"PCA-LDA",13,2,2
160,"PCA-LDA",14,1,1
160,"PCA-LDA",15,1,1
160,"PCA-LDA",16,2,1
160,"PCA-LDA",17,2,1
160,"PCA-LDA",18,1,0
160,"PCA-LDA",19,0,0
160,"PCA-LDA",20,0,0
160,"PCA-LDA",21,0,0
160,"PCA-LDA",22,0,0
160,"PCA-LDA",23,0,0
160,"PCA-LDA",24,0,0
160,"PCA-LDA",25,0,0
160,"PCA-LDA",26,0,0
160,"PCA-LDA",27,0,0
160,"PCA-LDA",28,0,0
160,"PCA-LDA",29,0,0
160,"PCA-LDA",30,0,0
160,"PCA-LDA",31,0,0
160,"PCA-LDA",32,0,0
160,"PCA-LDA",33,0,0
160,"PCA-LDA",34,0,0
160,"PCA-LDA",35,0,0
160,"PCA-LDA",36,0,0
160,"PCA-LDA",37,0,0
160,"PCA-LDA",38,0,0
160,"PCA-LDA",39,0,0
161,"CCA-LDA",2,7,14
161,"CCA-LDA",3,5,10
161,"CCA-LDA",4,3,7
161,"CCA-LDA",5,3,7
161,"CCA-LDA",6,2,5
161,"CCA-LDA",7,2,5
161,"CCA-LDA",8,2,4
161,"CCA-LDA",9,2,4
161,"CCA-LDA",10,2,3
161,"CCA-LDA",11,1,1
161,"CCA-LDA",12,0,1
161,"CCA-LDA",13,0,0
161,"CCA-LDA",14,0,0
161,"CCA-LDA",15,0,0
161,"CCA-LDA",16,0,0
161,"CCA-LDA",17,0,0
161,"CCA-LDA",18,0,0
161,"CCA-LDA",19,0,0
161,"CCA-LDA",20,0,0
161,"CCA-LDA",21,0,0
161,"CCA-LDA",22,0,0
161,"CCA-LDA",23,0,0
161,"CCA-LDA",24,0,0
161,"CCA-LDA",25,0,0
161,"CCA-LDA",26,0,0
161,"CCA-LDA",27,0,0
161,"CCA-LDA",28,0,0
161,"CCA-LDA",29,0,0
161,"CCA-LDA",30,0,0
161,"CCA-LDA",31,0,0
161,"CCA-LDA",32,0,0
161,"CCA-LDA",33,0,0
161,"CCA-LDA",34,0,0
161,"CCA-LDA",35,0,0
161,"CCA-LDA",36,0,0
161,"CCA-LDA",37,0,0
161,"CCA-LDA",38,0,0
161,"CCA-LDA",39,0,0
161,"PCA-LDA",2,7,11
161,"PCA-LDA",3,7,10
161,"PCA-LDA",4,5,9
161,"PCA-LDA",5,5,3
161,"PCA-LDA",6,5,5
161,"PCA-LDA",7,2,4
161,"PCA-LDA",8,2,5
161,"PCA-LDA",9,2,4
161,"PCA-LDA",10,1,3
161,"PCA-LDA",11,1,3
161,"PCA-LDA",12,1,3
161,"PCA-LDA",13,2,2
161,"PCA-LDA",14,2,1
161,"PCA-LDA",15,2,1
161,"PCA-LDA",16,0,0
161,"PCA-LDA",17,0,0
161,"PCA-LDA",18,0,0
161,"PCA-LDA",19,0,0
161,"PCA-LDA",20,0,0
161,"PCA-LDA",21,0,0
161,"PCA-LDA",22,0,0
161,"PCA-LDA",23,0,0
161,"PCA-LDA",24,0,0
161,"PCA-LDA",25,0,0
161,"PCA-LDA",26,0,0
