"method","n.dims","left.out.obs","fn","fp"
"PCA-LDA",21,11,9,8
"PCA-LDA",21,12,8,10
"PCA-LDA",21,13,8,8
"PCA-LDA",21,14,9,8
"PCA-LDA",21,15,8,10
"PCA-LDA",21,16,9,8
"PCA-LDA",21,17,9,7
"PCA-LDA",21,18,9,8
"PCA-LDA",21,19,9,9
"PCA-LDA",21,20,9,8
"PCA-LDA",21,21,9,8
"PCA-LDA",21,22,9,9
"PCA-LDA",21,23,10,7
"PCA-LDA",21,24,9,7
"PCA-LDA",21,25,8,8
"PCA-LDA",21,26,9,8
"PCA-LDA",21,27,9,8
"PCA-LDA",21,28,9,9
"PCA-LDA",21,29,9,8
"PCA-LDA",21,30,9,9
"PCA-LDA",21,31,9,8
"PCA-LDA",21,32,9,8
"PCA-LDA",21,33,9,8
"PCA-LDA",21,34,9,8
"PCA-LDA",21,35,9,9
"PCA-LDA",21,36,9,8
"PCA-LDA",21,37,9,8
"PCA-LDA",21,38,9,7
"PCA-LDA",21,39,9,8
"PCA-LDA",21,40,9,8
"PCA-LDA",21,41,9,8
"PCA-LDA",21,42,9,7
"PCA-LDA",21,43,9,8
"PCA-LDA",22,1,7,6
"PCA-LDA",22,2,9,10
"PCA-LDA",22,3,9,8
"PCA-LDA",22,4,9,8
"PCA-LDA",22,5,8,9
"PCA-LDA",22,6,9,8
"PCA-LDA",22,7,9,8
"PCA-LDA",22,8,7,9
"PCA-LDA",22,9,9,9
"PCA-LDA",22,10,9,8
"PCA-LDA",22,11,9,8
"PCA-LDA",22,12,8,8
"PCA-LDA",22,13,8,8
"PCA-LDA",22,14,9,9
"PCA-LDA",22,15,8,10
"PCA-LDA",22,16,9,9
"PCA-LDA",22,17,9,8
"PCA-LDA",22,18,9,9
"PCA-LDA",22,19,9,9
"PCA-LDA",22,20,9,8
"PCA-LDA",22,21,9,8
"PCA-LDA",22,22,9,9
"PCA-LDA",22,23,10,7
"PCA-LDA",22,24,9,6
"PCA-LDA",22,25,8,8
"PCA-LDA",22,26,9,8
"PCA-LDA",22,27,9,8
"PCA-LDA",22,28,9,8
"PCA-LDA",22,29,9,8
"PCA-LDA",22,30,9,9
"PCA-LDA",22,31,9,8
"PCA-LDA",22,32,9,8
"PCA-LDA",22,33,9,8
"PCA-LDA",22,34,9,8
"PCA-LDA",22,35,9,9
"PCA-LDA",22,36,9,8
"PCA-LDA",22,37,9,8
"PCA-LDA",22,38,10,8
"PCA-LDA",22,39,9,9
"PCA-LDA",22,40,9,8
"PCA-LDA",22,41,9,8
"PCA-LDA",22,42,9,9
"PCA-LDA",22,43,9,9
"PCA-LDA",23,1,8,7
"PCA-LDA",23,2,9,10
"PCA-LDA",23,3,9,7
"PCA-LDA",23,4,9,9
"PCA-LDA",23,5,9,8
"PCA-LDA",23,6,9,9
"PCA-LDA",23,7,9,9
"PCA-LDA",23,8,8,9
"PCA-LDA",23,9,9,7
"PCA-LDA",23,10,9,9
"PCA-LDA",23,11,9,10
"PCA-LDA",23,12,8,9
"PCA-LDA",23,13,8,7
"PCA-LDA",23,14,10,10
"PCA-LDA",23,15,8,11
"PCA-LDA",23,16,9,9
"PCA-LDA",23,17,8,7
"PCA-LDA",23,18,9,8
"PCA-LDA",23,19,9,10
"PCA-LDA",23,20,9,8
"PCA-LDA",23,21,10,8
"PCA-LDA",23,22,9,9
"PCA-LDA",23,23,10,9
"PCA-LDA",23,24,9,7
"PCA-LDA",23,25,9,8
"PCA-LDA",23,26,9,9
"PCA-LDA",23,27,9,8
"PCA-LDA",23,28,9,8
"PCA-LDA",23,29,10,7
"PCA-LDA",23,30,9,9
"PCA-LDA",23,31,9,10
"PCA-LDA",23,32,9,9
"PCA-LDA",23,33,9,9
"PCA-LDA",23,34,9,11
"PCA-LDA",23,35,9,8
"PCA-LDA",23,36,9,11
"PCA-LDA",23,37,9,8
"PCA-LDA",23,38,10,7
"PCA-LDA",23,39,9,9
"PCA-LDA",23,40,9,8
"PCA-LDA",23,41,9,8
"PCA-LDA",23,42,9,6
"PCA-LDA",23,43,9,10
"PCA-LDA",24,1,8,7
"PCA-LDA",24,2,9,8
"PCA-LDA",24,3,9,8
"PCA-LDA",24,4,10,9
"PCA-LDA",24,5,9,6
"PCA-LDA",24,6,9,9
"PCA-LDA",24,7,10,10
"PCA-LDA",24,8,8,9
"PCA-LDA",24,9,9,10
"PCA-LDA",24,10,9,10
"PCA-LDA",24,11,9,10
"PCA-LDA",24,12,9,10
"PCA-LDA",24,13,9,9
"PCA-LDA",24,14,10,11
"PCA-LDA",24,15,9,13
"PCA-LDA",24,16,9,12
"PCA-LDA",24,17,8,8
"PCA-LDA",24,18,9,10
"PCA-LDA",24,19,9,9
"PCA-LDA",24,20,9,12
"PCA-LDA",24,21,10,10
"PCA-LDA",24,22,9,10
"PCA-LDA",24,23,10,8
"PCA-LDA",24,24,10,10
"PCA-LDA",24,25,9,9
"PCA-LDA",24,26,9,10
"PCA-LDA",24,27,10,8
"PCA-LDA",24,28,9,8
"PCA-LDA",24,29,10,9
"PCA-LDA",24,30,9,10
"PCA-LDA",24,31,10,7
"PCA-LDA",24,32,10,10
"PCA-LDA",24,33,10,11
"PCA-LDA",24,34,9,10
"PCA-LDA",24,35,9,10
"PCA-LDA",24,36,10,9
"PCA-LDA",24,37,9,9
"PCA-LDA",24,38,10,10
"PCA-LDA",24,39,10,10
"PCA-LDA",24,40,9,10
"PCA-LDA",24,41,9,8
"PCA-LDA",24,42,9,7
"PCA-LDA",24,43,10,10
"PCA-LDA",25,1,8,7
"PCA-LDA",25,2,8,9
"PCA-LDA",25,3,9,8
"PCA-LDA",25,4,10,10
"PCA-LDA",25,5,9,8
"PCA-LDA",25,6,9,9
"PCA-LDA",25,7,9,9
"PCA-LDA",25,8,8,9
"PCA-LDA",25,9,9,9
"PCA-LDA",25,10,9,11
"PCA-LDA",25,11,9,13
"PCA-LDA",25,12,9,10
"PCA-LDA",25,13,8,8
"PCA-LDA",25,14,9,10
"PCA-LDA",25,15,9,10
"PCA-LDA",25,16,10,11
"PCA-LDA",25,17,8,9
"PCA-LDA",25,18,9,10
"PCA-LDA",25,19,9,12
"PCA-LDA",25,20,9,10
"PCA-LDA",25,21,10,12
"PCA-LDA",25,22,9,10
"PCA-LDA",25,23,10,9
"PCA-LDA",25,24,9,10
"PCA-LDA",25,25,9,12
"PCA-LDA",25,26,9,9
"PCA-LDA",25,27,10,10
"PCA-LDA",25,28,10,10
"PCA-LDA",25,29,10,11
"PCA-LDA",25,30,10,10
"PCA-LDA",25,31,10,9
"PCA-LDA",25,32,10,10
"PCA-LDA",25,33,10,11
"PCA-LDA",25,34,9,12
"PCA-LDA",25,35,9,9
"PCA-LDA",25,36,10,11
"PCA-LDA",25,37,10,9
"PCA-LDA",25,38,10,9
"PCA-LDA",25,39,10,10
"PCA-LDA",25,40,9,10
"PCA-LDA",25,41,9,8
"PCA-LDA",25,42,9,9
"PCA-LDA",25,43,9,9
"PCA-LDA",26,1,8,6
"PCA-LDA",26,2,10,8
"PCA-LDA",26,3,9,8
"PCA-LDA",26,4,10,10
"PCA-LDA",26,5,10,10
"PCA-LDA",26,6,9,9
"PCA-LDA",26,7,9,11
"PCA-LDA",26,8,9,10
"PCA-LDA",26,9,9,12
"PCA-LDA",26,10,9,10
"PCA-LDA",26,11,9,11
"PCA-LDA",26,12,9,11
"PCA-LDA",26,13,8,9
"PCA-LDA",26,14,11,10
"PCA-LDA",26,15,10,12
"PCA-LDA",26,16,9,11
"PCA-LDA",26,17,8,11
"PCA-LDA",26,18,10,10
"PCA-LDA",26,19,9,12
"PCA-LDA",26,20,11,10
"PCA-LDA",26,21,9,13
"PCA-LDA",26,22,9,9
"PCA-LDA",26,23,11,9
"PCA-LDA",26,24,11,9
"PCA-LDA",26,25,11,9
"PCA-LDA",26,26,10,10
"PCA-LDA",26,27,10,9
"PCA-LDA",26,28,10,10
"PCA-LDA",26,29,10,9
"PCA-LDA",26,30,10,11
"PCA-LDA",26,31,10,8
"PCA-LDA",26,32,10,10
"PCA-LDA",26,33,11,12
"PCA-LDA",26,34,9,11
"PCA-LDA",26,35,9,11
"PCA-LDA",26,36,10,10
"PCA-LDA",26,37,10,10
"PCA-LDA",26,38,11,10
"PCA-LDA",26,39,10,9
"PCA-LDA",26,40,9,10
"PCA-LDA",26,41,9,9
"PCA-LDA",26,42,9,7
"PCA-LDA",26,43,11,10
"PCA-LDA",27,1,9,6
"PCA-LDA",27,2,10,8
"PCA-LDA",27,3,10,8
"PCA-LDA",27,4,9,14
"PCA-LDA",27,5,10,10
"PCA-LDA",27,6,10,10
"PCA-LDA",27,7,11,12
"PCA-LDA",27,8,9,10
"PCA-LDA",27,9,11,13
"PCA-LDA",27,10,10,11
"PCA-LDA",27,11,9,11
"PCA-LDA",27,12,10,11
"PCA-LDA",27,13,9,8
"PCA-LDA",27,14,11,11
"PCA-LDA",27,15,10,11
"PCA-LDA",27,16,11,11
"PCA-LDA",27,17,8,10
"PCA-LDA",27,18,11,11
"PCA-LDA",27,19,11,11
"PCA-LDA",27,20,11,10
"PCA-LDA",27,21,10,13
"PCA-LDA",27,22,11,10
"PCA-LDA",27,23,11,9
"PCA-LDA",27,24,11,9
"PCA-LDA",27,25,11,12
"PCA-LDA",27,26,11,11
"PCA-LDA",27,27,11,10
"PCA-LDA",27,28,11,11
"PCA-LDA",27,29,11,10
"PCA-LDA",27,30,11,11
"PCA-LDA",27,31,11,9
"PCA-LDA",27,32,11,10
"PCA-LDA",27,33,11,10
"PCA-LDA",27,34,11,12
"PCA-LDA",27,35,10,12
"PCA-LDA",27,36,11,10
"PCA-LDA",27,37,11,10
"PCA-LDA",27,38,11,10
"PCA-LDA",27,39,11,10
"PCA-LDA",27,40,11,10
"PCA-LDA",27,41,11,10
"PCA-LDA",27,42,11,10
"PCA-LDA",27,43,11,11
"PCA-LDA",28,1,9,6
"PCA-LDA",28,2,10,8
"PCA-LDA",28,3,10,10
"PCA-LDA",28,4,9,12
"PCA-LDA",28,5,10,11
"PCA-LDA",28,6,10,11
"PCA-LDA",28,7,11,11
"PCA-LDA",28,8,8,11
"PCA-LDA",28,9,11,12
"PCA-LDA",28,10,10,11
"PCA-LDA",28,11,9,11
"PCA-LDA",28,12,10,11
"PCA-LDA",28,13,9,10
"PCA-LDA",28,14,10,11
"PCA-LDA",28,15,10,12
"PCA-LDA",28,16,11,11
"PCA-LDA",28,17,9,10
"PCA-LDA",28,18,10,12
"PCA-LDA",28,19,11,10
"PCA-LDA",28,20,10,11
"PCA-LDA",28,21,11,11
"PCA-LDA",28,22,11,10
"PCA-LDA",28,23,11,10
"PCA-LDA",28,24,10,10
"PCA-LDA",28,25,10,10
"PCA-LDA",28,26,11,10
"PCA-LDA",28,27,11,11
"PCA-LDA",28,28,11,9
"PCA-LDA",28,29,11,11
"PCA-LDA",28,30,10,11
"PCA-LDA",28,31,11,8
"PCA-LDA",28,32,11,11
"PCA-LDA",28,33,11,11
"PCA-LDA",28,34,11,11
"PCA-LDA",28,35,10,12
"PCA-LDA",28,36,11,11
"PCA-LDA",28,37,11,11
"PCA-LDA",28,38,11,10
"PCA-LDA",28,39,11,10
"PCA-LDA",28,40,11,10
"PCA-LDA",28,41,11,10
"PCA-LDA",28,42,10,11
"PCA-LDA",28,43,11,12
"PCA-LDA",29,1,8,7
"PCA-LDA",29,2,10,8
"PCA-LDA",29,3,10,9
"PCA-LDA",29,4,9,11
"PCA-LDA",29,5,10,11
"PCA-LDA",29,6,10,11
"PCA-LDA",29,7,10,11
"PCA-LDA",29,8,9,12
"PCA-LDA",29,9,10,11
"PCA-LDA",29,10,10,12
"PCA-LDA",29,11,10,13
"PCA-LDA",29,12,9,11
"PCA-LDA",29,13,9,11
"PCA-LDA",29,14,10,12
"PCA-LDA",29,15,10,12
"PCA-LDA",29,16,11,13
"PCA-LDA",29,17,9,12
"PCA-LDA",29,18,10,11
"PCA-LDA",29,19,10,11
"PCA-LDA",29,20,10,11
"PCA-LDA",29,21,10,12
"PCA-LDA",29,22,11,11
"PCA-LDA",29,23,11,12
"PCA-LDA",29,24,10,11
"PCA-LDA",29,25,11,10
"PCA-LDA",29,26,11,10
"PCA-LDA",29,27,10,12
"PCA-LDA",29,28,10,9
"PCA-LDA",29,29,10,11
"PCA-LDA",29,30,10,12
"PCA-LDA",29,31,11,11
"PCA-LDA",29,32,10,11
"PCA-LDA",29,33,10,12
"PCA-LDA",29,34,10,11
"PCA-LDA",29,35,9,10
"PCA-LDA",29,36,11,11
"PCA-LDA",29,37,10,12
"PCA-LDA",29,38,11,11
"PCA-LDA",29,39,10,12
"PCA-LDA",29,40,11,11
"PCA-LDA",29,41,10,11
"PCA-LDA",29,42,10,11
"PCA-LDA",29,43,11,11
"PCA-LDA",30,1,10,9
"PCA-LDA",30,2,10,9
"PCA-LDA",30,3,10,12
"PCA-LDA",30,4,9,11
"PCA-LDA",30,5,10,12
"PCA-LDA",30,6,10,12
"PCA-LDA",30,7,10,12
"PCA-LDA",30,8,9,11
"PCA-LDA",30,9,10,12
"PCA-LDA",30,10,10,12
"PCA-LDA",30,11,10,13
"PCA-LDA",30,12,10,12
"PCA-LDA",30,13,9,11
"PCA-LDA",30,14,10,11
"PCA-LDA",30,15,10,11
"PCA-LDA",30,16,11,12
"PCA-LDA",30,17,9,12
"PCA-LDA",30,18,10,12
"PCA-LDA",30,19,10,12
"PCA-LDA",30,20,10,11
"PCA-LDA",30,21,10,12
"PCA-LDA",30,22,11,11
"PCA-LDA",30,23,11,13
"PCA-LDA",30,24,10,11
"PCA-LDA",30,25,10,12
"PCA-LDA",30,26,10,12
"PCA-LDA",30,27,10,11
"PCA-LDA",30,28,10,12
"PCA-LDA",30,29,10,12
"PCA-LDA",30,30,10,11
"PCA-LDA",30,31,11,11
"PCA-LDA",30,32,10,11
"PCA-LDA",30,33,10,12
"PCA-LDA",30,34,10,12
"PCA-LDA",30,35,9,11
"PCA-LDA",30,36,11,11
"PCA-LDA",30,37,10,12
"PCA-LDA",30,38,11,10
"PCA-LDA",30,39,10,12
"PCA-LDA",30,40,10,12
"PCA-LDA",30,41,10,9
"PCA-LDA",30,42,10,11
"PCA-LDA",30,43,10,12
"PCA-LDA",31,1,10,10
"PCA-LDA",31,2,10,9
"PCA-LDA",31,3,10,11
"PCA-LDA",31,4,9,11
"PCA-LDA",31,5,10,10
"PCA-LDA",31,6,10,11
"PCA-LDA",31,7,10,11
"PCA-LDA",31,8,9,9
"PCA-LDA",31,9,10,11
"PCA-LDA",31,10,10,11
"PCA-LDA",31,11,10,12
"PCA-LDA",31,12,10,12
"PCA-LDA",31,13,9,10
"PCA-LDA",31,14,10,11
"PCA-LDA",31,15,10,11
"PCA-LDA",31,16,10,11
"PCA-LDA",31,17,9,11
"PCA-LDA",31,18,10,12
"PCA-LDA",31,19,10,11
"PCA-LDA",31,20,9,9
"PCA-LDA",31,21,10,11
"PCA-LDA",31,22,11,10
"PCA-LDA",31,23,10,10
"PCA-LDA",31,24,10,11
"PCA-LDA",31,25,10,13
"PCA-LDA",31,26,10,11
"PCA-LDA",31,27,10,14
"PCA-LDA",31,28,10,12
"PCA-LDA",31,29,10,12
"PCA-LDA",31,30,10,11
"PCA-LDA",31,31,11,12
"PCA-LDA",31,32,10,10
"PCA-LDA",31,33,10,11
"PCA-LDA",31,34,10,11
"PCA-LDA",31,35,9,11
"PCA-LDA",31,36,10,11
"PCA-LDA",31,37,10,12
"PCA-LDA",31,38,10,9
"PCA-LDA",31,39,10,11
"PCA-LDA",31,40,10,11
"PCA-LDA",31,41,10,8
"PCA-LDA",31,42,10,10
"PCA-LDA",31,43,10,11
"PCA-LDA",32,1,9,10
"PCA-LDA",32,2,8,9
"PCA-LDA",32,3,10,10
"PCA-LDA",32,4,9,10
"PCA-LDA",32,5,10,14
"PCA-LDA",32,6,10,10
"PCA-LDA",32,7,10,11
"PCA-LDA",32,8,8,10
"PCA-LDA",32,9,10,11
"PCA-LDA",32,10,10,11
"PCA-LDA",32,11,10,11
"PCA-LDA",32,12,9,11
"PCA-LDA",32,13,10,11
"PCA-LDA",32,14,10,10
"PCA-LDA",32,15,10,11
"PCA-LDA",32,16,10,10
"PCA-LDA",32,17,8,11
"PCA-LDA",32,18,9,11
"PCA-LDA",32,19,10,12
"PCA-LDA",32,20,10,8
"PCA-LDA",32,21,11,10
"PCA-LDA",32,22,10,10
"PCA-LDA",32,23,10,10
"PCA-LDA",32,24,10,10
"PCA-LDA",32,25,11,12
"PCA-LDA",32,26,10,11
"PCA-LDA",32,27,10,10
"PCA-LDA",32,28,10,12
"PCA-LDA",32,29,11,10
"PCA-LDA",32,30,10,10
"PCA-LDA",32,31,10,12
"PCA-LDA",32,32,10,10
"PCA-LDA",32,33,10,9
"PCA-LDA",32,34,10,11
"PCA-LDA",32,35,9,10
"PCA-LDA",32,36,10,10
"PCA-LDA",32,37,10,10
"PCA-LDA",32,38,11,10
"PCA-LDA",32,39,11,10
"PCA-LDA",32,40,10,10
"PCA-LDA",32,41,10,8
"PCA-LDA",32,42,10,10
"PCA-LDA",32,43,10,10
"PCA-LDA",33,1,9,10
"PCA-LDA",33,2,8,9
"PCA-LDA",33,3,10,9
"PCA-LDA",33,4,10,9
"PCA-LDA",33,5,10,11
"PCA-LDA",33,6,10,9
"PCA-LDA",33,7,10,10
"PCA-LDA",33,8,8,10
"PCA-LDA",33,9,9,12
"PCA-LDA",33,10,10,10
"PCA-LDA",33,11,10,10
"PCA-LDA",33,12,10,10
"PCA-LDA",33,13,10,11
"PCA-LDA",33,14,11,9
"PCA-LDA",33,15,9,9
"PCA-LDA",33,16,10,10
"PCA-LDA",33,17,9,11
"PCA-LDA",33,18,10,10
"PCA-LDA",33,19,10,11
"PCA-LDA",33,20,10,7
"PCA-LDA",33,21,11,10
"PCA-LDA",33,22,10,10
"PCA-LDA",33,23,11,10
"PCA-LDA",33,24,10,10
"PCA-LDA",33,25,11,10
"PCA-LDA",33,26,11,12
"PCA-LDA",33,27,10,10
"PCA-LDA",33,28,11,10
"PCA-LDA",33,29,11,10
"PCA-LDA",33,30,10,10
"PCA-LDA",33,31,11,10
"PCA-LDA",33,32,10,10
"PCA-LDA",33,33,10,10
"PCA-LDA",33,34,9,12
"PCA-LDA",33,35,9,10
"PCA-LDA",33,36,10,10
"PCA-LDA",33,37,11,10
"PCA-LDA",33,38,11,9
"PCA-LDA",33,39,10,10
"PCA-LDA",33,40,11,10
"PCA-LDA",33,41,11,9
"PCA-LDA",33,42,10,8
"PCA-LDA",33,43,10,10
"PCA-LDA",34,1,10,8
"PCA-LDA",34,2,8,8
"PCA-LDA",34,3,10,6
"PCA-LDA",34,4,10,7
"PCA-LDA",34,5,10,10
"PCA-LDA",34,6,10,10
"PCA-LDA",34,7,9,8
"PCA-LDA",34,8,8,9
"PCA-LDA",34,9,9,12
"PCA-LDA",34,10,11,8
"PCA-LDA",34,11,10,9
"PCA-LDA",34,12,10,10
"PCA-LDA",34,13,10,10
"PCA-LDA",34,14,11,9
"PCA-LDA",34,15,10,8
"PCA-LDA",34,16,11,8
"PCA-LDA",34,17,9,9
"PCA-LDA",34,18,11,9
"PCA-LDA",34,19,10,11
"PCA-LDA",34,20,10,6
"PCA-LDA",34,21,10,9
"PCA-LDA",34,22,10,7
"PCA-LDA",34,23,11,9
"PCA-LDA",34,24,10,9
"PCA-LDA",34,25,11,10
"PCA-LDA",34,26,11,11
"PCA-LDA",34,27,10,10
"PCA-LDA",34,28,11,8
"PCA-LDA",34,29,11,10
"PCA-LDA",34,30,11,9
"PCA-LDA",34,31,10,9
"PCA-LDA",34,32,11,9
"PCA-LDA",34,33,10,7
"PCA-LDA",34,34,10,11
"PCA-LDA",34,35,9,6
"PCA-LDA",34,36,11,9
"PCA-LDA",34,37,11,9
"PCA-LDA",34,38,11,7
"PCA-LDA",34,39,11,9
"PCA-LDA",34,40,11,9
"PCA-LDA",34,41,11,8
"PCA-LDA",34,42,11,7
"PCA-LDA",34,43,10,9
"PCA-LDA",35,1,10,7
"PCA-LDA",35,2,8,7
"PCA-LDA",35,3,11,6
"PCA-LDA",35,4,10,7
"PCA-LDA",35,5,10,8
"PCA-LDA",35,6,10,8
"PCA-LDA",35,7,11,8
"PCA-LDA",35,8,8,9
"PCA-LDA",35,9,10,8
"PCA-LDA",35,10,11,8
"PCA-LDA",35,11,10,9
"PCA-LDA",35,12,10,8
"PCA-LDA",35,13,10,10
"PCA-LDA",35,14,11,8
"PCA-LDA",35,15,9,9
"PCA-LDA",35,16,11,8
"PCA-LDA",35,17,9,8
"PCA-LDA",35,18,11,8
"PCA-LDA",35,19,10,9
"PCA-LDA",35,20,10,5
"PCA-LDA",35,21,11,8
"PCA-LDA",35,22,10,7
"PCA-LDA",35,23,11,9
"PCA-LDA",35,24,11,8
"PCA-LDA",35,25,11,9
"PCA-LDA",35,26,11,9
"PCA-LDA",35,27,11,8
"PCA-LDA",35,28,11,9
"PCA-LDA",35,29,9,9
"PCA-LDA",35,30,11,8
"PCA-LDA",35,31,11,9
"PCA-LDA",35,32,11,8
"PCA-LDA",35,33,10,7
"PCA-LDA",35,34,10,8
"PCA-LDA",35,35,8,5
"PCA-LDA",35,36,11,7
"PCA-LDA",35,37,11,9
"PCA-LDA",35,38,11,6
"PCA-LDA",35,39,11,7
"PCA-LDA",35,40,11,9
"PCA-LDA",35,41,11,7
"PCA-LDA",35,42,11,7
"PCA-LDA",35,43,10,9
"PCA-LDA",36,1,10,7
"PCA-LDA",36,2,8,7
"PCA-LDA",36,3,11,6
"PCA-LDA",36,4,8,6
"PCA-LDA",36,5,10,10
"PCA-LDA",36,6,10,7
"PCA-LDA",36,7,11,8
"PCA-LDA",36,8,8,8
"PCA-LDA",36,9,10,8
"PCA-LDA",36,10,10,8
"PCA-LDA",36,11,10,9
"PCA-LDA",36,12,10,7
"PCA-LDA",36,13,9,8
"PCA-LDA",36,14,11,9
"PCA-LDA",36,15,10,8
"PCA-LDA",36,16,10,7
"PCA-LDA",36,17,9,8
"PCA-LDA",36,18,10,8
"PCA-LDA",36,19,10,7
"PCA-LDA",36,20,9,5
"PCA-LDA",36,21,10,8
"PCA-LDA",36,22,10,7
"PCA-LDA",36,23,11,9
"PCA-LDA",36,24,9,8
"PCA-LDA",36,25,11,9
"PCA-LDA",36,26,11,9
"PCA-LDA",36,27,11,7
"PCA-LDA",36,28,11,8
"PCA-LDA",36,29,10,8
"PCA-LDA",36,30,10,8
"PCA-LDA",36,31,11,9
"PCA-LDA",36,32,11,7
"PCA-LDA",36,33,10,8
"PCA-LDA",36,34,10,7
"PCA-LDA",36,35,9,5
"PCA-LDA",36,36,10,8
"PCA-LDA",36,37,10,8
"PCA-LDA",36,38,11,7
"PCA-LDA",36,39,9,8
"PCA-LDA",36,40,11,9
"PCA-LDA",36,41,11,7
"PCA-LDA",36,42,10,7
"PCA-LDA",36,43,10,9
"PCA-LDA",37,1,9,7
"PCA-LDA",37,2,8,7
"PCA-LDA",37,3,11,6
"PCA-LDA",37,4,8,6
"PCA-LDA",37,5,9,10
"PCA-LDA",37,6,10,7
"PCA-LDA",37,7,11,9
"PCA-LDA",37,8,8,8
"PCA-LDA",37,9,10,8
"PCA-LDA",37,10,10,8
"PCA-LDA",37,11,9,9
"PCA-LDA",37,12,10,7
"PCA-LDA",37,13,10,8
"PCA-LDA",37,14,10,9
"PCA-LDA",37,15,9,8
"PCA-LDA",37,16,10,7
"PCA-LDA",37,17,8,8
"PCA-LDA",37,18,9,9
"PCA-LDA",37,19,10,8
"PCA-LDA",37,20,9,5
"PCA-LDA",37,21,10,8
"PCA-LDA",37,22,9,7
"PCA-LDA",37,23,11,9
"PCA-LDA",37,24,9,8
"PCA-LDA",37,25,10,9
"PCA-LDA",37,26,10,8
"PCA-LDA",37,27,11,8
"PCA-LDA",37,28,11,9
"PCA-LDA",37,29,9,8
"PCA-LDA",37,30,10,8
"PCA-LDA",37,31,10,9
"PCA-LDA",37,32,10,8
"PCA-LDA",37,33,9,8
"PCA-LDA",37,34,10,7
"PCA-LDA",37,35,8,5
"PCA-LDA",37,36,10,9
"PCA-LDA",37,37,9,8
"PCA-LDA",37,38,11,7
"PCA-LDA",37,39,10,9
"PCA-LDA",37,40,9,8
"PCA-LDA",37,41,9,7
"PCA-LDA",37,42,9,7
"PCA-LDA",37,43,9,9
"PCA-LDA",38,1,9,7
"PCA-LDA",38,2,8,7
"PCA-LDA",38,3,11,6
"PCA-LDA",38,4,9,7
"PCA-LDA",38,5,9,10
"PCA-LDA",38,6,10,7
"PCA-LDA",38,7,10,9
"PCA-LDA",38,8,8,9
"PCA-LDA",38,9,9,8
"PCA-LDA",38,10,10,8
"PCA-LDA",38,11,9,9
"PCA-LDA",38,12,10,7
"PCA-LDA",38,13,9,9
"PCA-LDA",38,14,10,9
"PCA-LDA",38,15,9,8
"PCA-LDA",38,16,9,7
"PCA-LDA",38,17,8,7
"PCA-LDA",38,18,9,9
"PCA-LDA",38,19,9,8
"PCA-LDA",38,20,9,5
"PCA-LDA",38,21,10,8
"PCA-LDA",38,22,9,7
"PCA-LDA",38,23,10,9
"PCA-LDA",38,24,9,8
"PCA-LDA",38,25,10,9
"PCA-LDA",38,26,10,9
"PCA-LDA",38,27,11,7
"PCA-LDA",38,28,11,9
"PCA-LDA",38,29,9,8
"PCA-LDA",38,30,10,9
"PCA-LDA",38,31,10,9
"PCA-LDA",38,32,10,8
"PCA-LDA",38,33,9,7
"PCA-LDA",38,34,10,8
"PCA-LDA",38,35,9,6
"PCA-LDA",38,36,10,9
"PCA-LDA",38,37,9,9
"PCA-LDA",38,38,11,8
"PCA-LDA",38,39,10,9
"PCA-LDA",38,40,9,9
"PCA-LDA",38,41,9,7
"PCA-LDA",38,42,9,7
"PCA-LDA",38,43,9,9
"PCA-LDA",39,1,9,7
"PCA-LDA",39,2,8,7
"PCA-LDA",39,3,11,6
"PCA-LDA",39,4,9,7
"PCA-LDA",39,5,9,10
"PCA-LDA",39,6,10,7
"PCA-LDA",39,7,10,9
"PCA-LDA",39,8,8,9
"PCA-LDA",39,9,9,8
"PCA-LDA",39,10,10,9
"PCA-LDA",39,11,9,9
"PCA-LDA",39,12,10,7
"PCA-LDA",39,13,9,9
"PCA-LDA",39,14,9,9
"PCA-LDA",39,15,9,8
"PCA-LDA",39,16,9,7
"PCA-LDA",39,17,8,7
"PCA-LDA",39,18,9,9
"PCA-LDA",39,19,9,9
"PCA-LDA",39,20,9,5
"PCA-LDA",39,21,10,8
"PCA-LDA",39,22,9,7
"PCA-LDA",39,23,10,9
"PCA-LDA",39,24,9,8
"PCA-LDA",39,25,10,9
"PCA-LDA",39,26,10,9
"PCA-LDA",39,27,11,9
"PCA-LDA",39,28,10,9
"PCA-LDA",39,29,9,8
"PCA-LDA",39,30,10,9
"PCA-LDA",39,31,10,9
"PCA-LDA",39,32,10,9
"PCA-LDA",39,33,9,7
"PCA-LDA",39,34,10,8
"PCA-LDA",39,35,9,6
"PCA-LDA",39,36,10,9
"PCA-LDA",39,37,9,9
"PCA-LDA",39,38,11,8
"PCA-LDA",39,39,10,9
"PCA-LDA",39,40,9,9
"PCA-LDA",39,41,9,7
"PCA-LDA",39,42,9,7
"PCA-LDA",39,43,9,9
