"sim","method","n.dims","fn","fp"
92,"CCA-LDA",20,0.0133008943331101,0.03123138175518
92,"CCA-LDA",21,0.0139306405468383,0.0283935071681358
92,"CCA-LDA",22,0.0131363883211686,0.0334901506965507
92,"CCA-LDA",23,0.019839590483985,0.0281127921337772
92,"CCA-LDA",24,0.0212630462330772,0.0263441008186814
92,"CCA-LDA",25,0.0138371879395633,0.0277084913406774
92,"CCA-LDA",26,0.0165216775356911,0.0182875778268498
92,"CCA-LDA",27,0.00413187556864877,0.0205257776720835
92,"CCA-LDA",28,0.00102224312508579,0.0233652034432576
92,"CCA-LDA",29,0.000481176814780505,0.02327112078488
92,"CCA-LDA",30,3.79113551476221e-07,0.0293716069955453
92,"CCA-LDA",31,1.66501514137663e-07,0.032190189272087
92,"CCA-LDA",32,2.6723859325665e-14,0.0274965154977181
92,"CCA-LDA",33,1.04905715170651e-11,0.0148107538971093
92,"CCA-LDA",34,6.92194222740336e-06,0.0206964366508591
92,"CCA-LDA",35,2.04596483368803e-06,0.0190493994902529
92,"CCA-LDA",36,0.00235769568894818,0.105237022408875
92,"CCA-LDA",37,0.000979947094545783,0.000752642866245888
92,"CCA-LDA",38,3.38311689370072e-05,0.000447932979995604
92,"CCA-LDA",39,1.51135949093454e-05,0.165649615911462
92,"PCA-LDA",2,0.194291125573134,0.251391253447608
92,"PCA-LDA",3,0.134597602101526,0.188282240422622
92,"PCA-LDA",4,0.15523964679502,0.211746216681474
92,"PCA-LDA",5,0.151335908583679,0.214887681670894
92,"PCA-LDA",6,0.150874202275511,0.221289694819525
92,"PCA-LDA",7,0.156970854687694,0.221023079301582
92,"PCA-LDA",8,0.150107069278412,0.231011255868166
92,"PCA-LDA",9,0.140373544985317,0.239705266910865
92,"PCA-LDA",10,0.141137967295722,0.211227880480127
92,"PCA-LDA",11,0.140492624702942,0.203740289574485
92,"PCA-LDA",12,0.135356314694014,0.202640128976983
92,"PCA-LDA",13,0.137384618462052,0.192411395607962
92,"PCA-LDA",14,0.131969765175262,0.180035113584391
92,"PCA-LDA",15,0.131817511593516,0.152105390347806
92,"PCA-LDA",16,0.107543150300583,0.136008721703443
92,"PCA-LDA",17,0.0992399093572148,0.148875100865829
92,"PCA-LDA",18,0.09907578542153,0.145151496874253
92,"PCA-LDA",19,0.112266874638942,0.106293800212194
92,"PCA-LDA",20,0.0846357533354698,0.0162286677381516
92,"PCA-LDA",21,0.0837570723180328,0.0276736978171659
92,"PCA-LDA",22,0.0793962763295827,0.0283043646279733
92,"PCA-LDA",23,0.0739101923954995,0.031350855851587
92,"PCA-LDA",24,0.0672278591631341,0.0572184098429409
92,"PCA-LDA",25,0.0516261407259128,0.0335836484022167
92,"PCA-LDA",26,0.0526479746866192,0.03404942645177
92,"PCA-LDA",27,0.0447639908757632,0.0235435577321293
92,"PCA-LDA",28,0.0500322489296866,0.00618944119199881
92,"PCA-LDA",29,0.0464542362924283,0.0115036341051076
92,"PCA-LDA",30,0.0456986114044835,0.00997658068099012
92,"PCA-LDA",31,0.0467197776808563,0.00136674217037874
92,"PCA-LDA",32,0.0311801432055104,0.00136942844089608
92,"PCA-LDA",33,0.031138567467825,0.000925835194173598
92,"PCA-LDA",34,0.0192464266345634,0.00206595823189873
92,"PCA-LDA",35,0.00237060136626797,0.00205056110978416
92,"PCA-LDA",36,0.00178749454271647,5.27716094480557e-05
92,"PCA-LDA",37,0,4.03037538931296e-05
92,"PCA-LDA",38,7.45577873911699e-161,1.92170965783e-08
92,"PCA-LDA",39,0,1.32298816038789e-23
93,"CCA-LDA",2,0.158551829812762,0.253402254567253
93,"CCA-LDA",3,0.107698205072106,0.204674718408228
93,"CCA-LDA",4,0.103808975640763,0.201971299634767
93,"CCA-LDA",5,0.0908078563516034,0.218570885541847
93,"CCA-LDA",6,0.135252783172795,0.0431824036370868
93,"CCA-LDA",7,0.147852501419565,0.0467097474880546
93,"CCA-LDA",8,0.147687560149244,0.044619168913552
93,"CCA-LDA",9,0.13168444094825,0.03404637559582
93,"CCA-LDA",10,0.0895041627743392,0.0318852446633952
93,"CCA-LDA",11,0.0925603328906964,0.0317677803396471
93,"CCA-LDA",12,0.0517502564656167,0.0438049617664763
93,"CCA-LDA",13,0.0509558456068748,0.0395996114877941
93,"CCA-LDA",14,0.0283036212491445,0.0895732324134813
93,"CCA-LDA",15,0.00860979876512482,0.0814136401958053
93,"CCA-LDA",16,0.0138633210585784,0.0746888449229144
93,"CCA-LDA",17,0.0147070141075299,0.0760989150556333
93,"CCA-LDA",18,0.0179521748404581,0.0769382000057745
93,"CCA-LDA",19,0.020722052322711,0.0774917874714673
93,"CCA-LDA",20,0.0203598104957896,0.0668756856403686
93,"CCA-LDA",21,0.0120854699699846,0.0737313185691207
93,"CCA-LDA",22,0.0110394019733844,0.0750976251256752
93,"CCA-LDA",23,0.0145721646617196,0.024288998351122
93,"CCA-LDA",24,0.0143607674559215,0.0182106008115627
93,"CCA-LDA",25,0.0148740954538708,0.0154546718171596
93,"CCA-LDA",26,0.0121835875435693,0.0305723187902317
93,"CCA-LDA",27,0.0216767726540938,0.0178696497247493
93,"CCA-LDA",28,0.00943788706623419,0.0346593009856413
93,"CCA-LDA",29,0.0094892608028676,0.0346991973414739
93,"CCA-LDA",30,0.00786416889671934,0.0161169058058744
93,"CCA-LDA",31,0.00601388525531555,0.021828874242918
93,"CCA-LDA",32,0.00267319373905881,0.0148592717908013
93,"CCA-LDA",33,0.0012020136918505,0.0182401013121193
93,"CCA-LDA",34,0.000939715958101719,0.00303526689529088
93,"CCA-LDA",35,0.00702624792782937,2.52394293278297e-05
93,"CCA-LDA",36,0.00744429607470161,8.92799822726994e-07
93,"CCA-LDA",37,0.0113168425455681,1.93436441693037e-05
93,"CCA-LDA",38,0.00487881540209612,1.05395202452143e-07
93,"CCA-LDA",39,8.32885719010497e-05,1.60078312941731e-05
93,"PCA-LDA",2,0.210606908088476,0.14398368281142
93,"PCA-LDA",3,0.189753370969651,0.0686841541112255
93,"PCA-LDA",4,0.183315509149784,0.0604687470000392
93,"PCA-LDA",5,0.183789991210074,0.0541467253992272
93,"PCA-LDA",6,0.17673998562695,0.0583805597994333
93,"PCA-LDA",7,0.176217634468255,0.0223198209541202
93,"PCA-LDA",8,0.177759167453296,0.0355928474422413
93,"PCA-LDA",9,0.168855277879362,0.0502246205772621
93,"PCA-LDA",10,0.129797434806139,0.0642828059756161
93,"PCA-LDA",11,0.123768336568761,0.0710513470567705
93,"PCA-LDA",12,0.123823625995912,0.0709391175946815
93,"PCA-LDA",13,0.122939015142343,0.0638435519275446
93,"PCA-LDA",14,0.120317583723899,0.0666876052691222
93,"PCA-LDA",15,0.114541067229341,0.071356638903997
93,"PCA-LDA",16,0.115154627115646,0.0999686590632049
93,"PCA-LDA",17,0.101810044996998,0.141807137985682
93,"PCA-LDA",18,0.101185463808942,0.141124694991086
93,"PCA-LDA",19,0.0917054264222487,0.124957062532546
93,"PCA-LDA",20,0.0941985545749424,0.106509793821622
93,"PCA-LDA",21,0.093589280711924,0.0967699001848175
93,"PCA-LDA",22,0.0896950563826408,0.0486856136518325
93,"PCA-LDA",23,0.0898058149120187,0.0483490271157952
93,"PCA-LDA",24,0.0911080292910023,0.0478922087698188
93,"PCA-LDA",25,0.084188262276333,0.0551564417895656
93,"PCA-LDA",26,0.0824969208838817,0.036392816994413
93,"PCA-LDA",27,0.0827680973103098,0.0380076815371049
93,"PCA-LDA",28,0.0816735839860345,0.0417297183853346
93,"PCA-LDA",29,0.0816649712350876,0.04171688374702
93,"PCA-LDA",30,0.0844366545322674,0.0295869260928458
93,"PCA-LDA",31,0.0841312744183128,0.0292898941651558
93,"PCA-LDA",32,0.0932703675080974,0.00557269720225653
93,"PCA-LDA",33,0.0869473048994551,0.00116271488379543
93,"PCA-LDA",34,0.0870505241291938,0.00122961264515342
93,"PCA-LDA",35,0.0920828684087339,0.0002201394112365
93,"PCA-LDA",36,0.0310910550328061,0.00135632008678808
93,"PCA-LDA",37,0.0247081107651014,0.0002235253756183
93,"PCA-LDA",38,0.00604860647024068,5.28545499792763e-05
93,"PCA-LDA",39,0.00273088309291086,4.70509344395357e-05
94,"CCA-LDA",2,0.14502531812606,0.26957032913315
94,"CCA-LDA",3,0.081200862157674,0.234341024445507
94,"CCA-LDA",4,0.0849634409573741,0.208868552740854
94,"CCA-LDA",5,0.0933654248450286,0.22211832794623
94,"CCA-LDA",6,0.0735942957250915,0.171762753253317
94,"CCA-LDA",7,0.103161002960851,0.147646963117838
94,"CCA-LDA",8,0.0915274455956932,0.0968415260453661
94,"CCA-LDA",9,0.101057759945338,0.0837881099056352
94,"CCA-LDA",10,0.0762070287270265,0.0662757023210457
94,"CCA-LDA",11,0.0669312414804081,0.075672999519014
94,"CCA-LDA",12,0.0373534599629551,0.041084366754353
94,"CCA-LDA",13,0.0258606231467263,0.0177480752924764
94,"CCA-LDA",14,0.0234097281747321,0.018359537979444
94,"CCA-LDA",15,0.0116934257648005,0.021328267495408
94,"CCA-LDA",16,0.0135488884507938,0.0192992572946839
94,"CCA-LDA",17,0.00907227712864779,0.0176151020164048
94,"CCA-LDA",18,0.0116460804626218,0.0215408285268116
94,"CCA-LDA",19,0.00140497130801596,0.0433234956940018
94,"CCA-LDA",20,0.00110307569622793,0.0498538961316891
94,"CCA-LDA",21,0.00194670090274363,0.0447776702387054
94,"CCA-LDA",22,0.00117564201166806,0.0310908386241368
94,"CCA-LDA",23,0.00271034436940455,0.0246718446921317
94,"CCA-LDA",24,0.0223678526119978,0.0123112632875003
94,"CCA-LDA",25,0.0232305412271684,0.015631181853329
94,"CCA-LDA",26,0.0196400571795551,0.0187697600981075
94,"CCA-LDA",27,0.00799999386651236,0.035177410548941
94,"CCA-LDA",28,0.00903076301337228,0.0219226824319888
94,"CCA-LDA",29,0.0114462862481283,0.0168788326394906
94,"CCA-LDA",30,0.00483724273271235,0.0233472247074519
94,"CCA-LDA",31,0.0456505535312186,0.00223117709882686
94,"CCA-LDA",32,0.0492817563002274,0.00269869725251539
94,"CCA-LDA",33,0.033894348944267,0.00357556056503416
94,"CCA-LDA",34,0.0351434116143137,0.00231939771670977
94,"CCA-LDA",35,0.0617493296567355,0.00498193798302814
94,"CCA-LDA",36,0.0732693040134471,0.00578437736726777
94,"CCA-LDA",37,0.000782982647907318,0.0195421261008617
94,"CCA-LDA",38,0.00220388033716902,0.000862624805093094
94,"CCA-LDA",39,7.48303865910178e-07,0.0188310389759527
94,"PCA-LDA",2,0.178509310537548,0.301959962502382
94,"PCA-LDA",3,0.155100450322621,0.33461190122415
94,"PCA-LDA",4,0.139239891314921,0.296100005076651
94,"PCA-LDA",5,0.120012126641635,0.281346214960705
94,"PCA-LDA",6,0.122042343367779,0.304949379076546
94,"PCA-LDA",7,0.12500014675985,0.298805615838966
94,"PCA-LDA",8,0.0877885472357549,0.254464394629431
94,"PCA-LDA",9,0.0846091006134334,0.258905975597875
94,"PCA-LDA",10,0.0974642979295127,0.256571577480174
94,"PCA-LDA",11,0.100030970023214,0.254534917924211
94,"PCA-LDA",12,0.100650600949402,0.255439579675581
94,"PCA-LDA",13,0.0648689730816375,0.266461911069516
94,"PCA-LDA",14,0.0769955224958331,0.256347709279797
94,"PCA-LDA",15,0.079279635647509,0.232792985675648
94,"PCA-LDA",16,0.0673919030193149,0.241074177895319
94,"PCA-LDA",17,0.0709715121698565,0.214557559382257
94,"PCA-LDA",18,0.0691308341172749,0.212995789198771
94,"PCA-LDA",19,0.0990647815022823,0.118736181874802
94,"PCA-LDA",20,0.0865055084997349,0.124651853622242
94,"PCA-LDA",21,0.0811491939648729,0.130848533661641
94,"PCA-LDA",22,0.0737748288484639,0.141903865061883
94,"PCA-LDA",23,0.0724767486819024,0.143036459838643
94,"PCA-LDA",24,0.0693132651097712,0.14334786555376
94,"PCA-LDA",25,0.0748597763401997,0.0972388207343749
94,"PCA-LDA",26,0.0584691228883307,0.0474163792704428
94,"PCA-LDA",27,0.0510419840977936,0.0454255554245902
94,"PCA-LDA",28,0.0247516586396895,0.0596076875685686
94,"PCA-LDA",29,0.0244992411675993,0.0599189071506493
94,"PCA-LDA",30,0.0239226014543978,0.00408324719618437
94,"PCA-LDA",31,0.0238414996894405,0.00412175645629194
94,"PCA-LDA",32,0.0228007037485882,0.00340086180798215
94,"PCA-LDA",33,0.0189358024774961,0.0057028588828417
94,"PCA-LDA",34,0.0243231151809272,0.000493246954396381
94,"PCA-LDA",35,0.0301871894882785,7.6168883482788e-07
94,"PCA-LDA",36,0.0302508411311282,7.69824116815183e-07
94,"PCA-LDA",37,0.0320594411672143,2.78881459488768e-08
94,"PCA-LDA",38,0.0314686694255607,5.98476662412126e-80
94,"PCA-LDA",39,0.0314246139146455,1.96354316279774e-81
95,"CCA-LDA",2,0.0898600771242626,0.365438680199894
95,"CCA-LDA",3,0.110424693912902,0.198464211280286
95,"CCA-LDA",4,0.104688649900458,0.193083198454236
95,"CCA-LDA",5,0.105771258114267,0.19912295346467
95,"CCA-LDA",6,0.0829800775655909,0.118781036784955
95,"CCA-LDA",7,0.0828217021308431,0.119405999128636
95,"CCA-LDA",8,0.0638158173733108,0.103836059756686
95,"CCA-LDA",9,0.0674196249264595,0.108743084045624
95,"CCA-LDA",10,0.0614450098026652,0.115604436697875
95,"CCA-LDA",11,0.0355294612123733,0.0875595507673909
95,"CCA-LDA",12,0.0230850627862281,0.0624865896015442
95,"CCA-LDA",13,0.0149428679961435,0.0424840977950412
95,"CCA-LDA",14,0.0166747091968146,0.0219582553105216
95,"CCA-LDA",15,0.0164737191158595,0.021850142072495
95,"CCA-LDA",16,0.0148505114339687,0.0198741564765215
95,"CCA-LDA",17,0.016652856501687,0.0167173051977686
95,"CCA-LDA",18,0.0178823846087846,0.0137641423733706
95,"CCA-LDA",19,0.0164482376571688,0.013221754530601
95,"CCA-LDA",20,0.070174066194922,0.0230247042194509
95,"CCA-LDA",21,0.0704005887685838,0.0309893337724267
95,"CCA-LDA",22,0.0805534493700595,0.0449255467690754
95,"CCA-LDA",23,0.0840439325927865,0.0363963031037095
95,"CCA-LDA",24,0.0706260035532561,0.02068562141654
95,"CCA-LDA",25,0.0757554976532533,0.0205561386818767
95,"CCA-LDA",26,0.0710604818708529,0.021983846444468
95,"CCA-LDA",27,0.0711902167836965,0.0209210285944113
95,"CCA-LDA",28,0.0894323749876453,0.0184829872825569
95,"CCA-LDA",29,0.0903141036550021,0.00921994917016383
95,"CCA-LDA",30,0.0825393499423292,0.008531144537395
95,"CCA-LDA",31,0.0807279036178008,0.00471888110399278
95,"CCA-LDA",32,0.0711379520668943,0.00192216603848926
95,"CCA-LDA",33,0.0567829425417509,0.00143229187216435
95,"CCA-LDA",34,0.0469158577613107,0.00195184692152536
95,"CCA-LDA",35,0.0211490013296129,0.000531499264836121
95,"CCA-LDA",36,0.0105876650323847,0.000330337324158619
95,"CCA-LDA",37,0.0208879173130362,4.66794757916494e-09
95,"CCA-LDA",38,0.0408190458911118,1.56323572658003e-05
95,"CCA-LDA",39,0.0556922821485596,0.000485855259820339
95,"PCA-LDA",2,0.144594872391919,0.354431065426343
95,"PCA-LDA",3,0.133078335996956,0.162048317723623
95,"PCA-LDA",4,0.108915831593379,0.196646954328101
95,"PCA-LDA",5,0.109019665573417,0.196936124849432
95,"PCA-LDA",6,0.110162596499639,0.203255591962211
95,"PCA-LDA",7,0.0910268396860511,0.232015274235312
95,"PCA-LDA",8,0.0879951246968981,0.209635718305283
95,"PCA-LDA",9,0.0653061846046993,0.249981051457702
95,"PCA-LDA",10,0.0643767656206966,0.244944691931156
95,"PCA-LDA",11,0.0644676673244536,0.231386701908931
95,"PCA-LDA",12,0.0604075144453878,0.247539205256211
95,"PCA-LDA",13,0.0923782277902496,0.187063895832591
95,"PCA-LDA",14,0.0922116007538608,0.187280386985173
95,"PCA-LDA",15,0.0933136343164665,0.149603111856227
95,"PCA-LDA",16,0.078063636536323,0.154041028658247
95,"PCA-LDA",17,0.0849207573795273,0.134782829055785
95,"PCA-LDA",18,0.0775298687087872,0.118354510033684
95,"PCA-LDA",19,0.0761861757236142,0.0968412547415273
95,"PCA-LDA",20,0.0762193647897966,0.0963279540474237
95,"PCA-LDA",21,0.0748787536578363,0.104187860855471
95,"PCA-LDA",22,0.0749492078266234,0.103814982727001
95,"PCA-LDA",23,0.0709099860555314,0.0630299912844368
95,"PCA-LDA",24,0.0657950542128731,0.0642220009956879
95,"PCA-LDA",25,0.06343788182768,0.0651618719579017
95,"PCA-LDA",26,0.0626713416643712,0.0601637728316515
95,"PCA-LDA",27,0.0626157541622241,0.0618749243762943
95,"PCA-LDA",28,0.0798354797970803,0.0390302932324477
95,"PCA-LDA",29,0.0801808907739117,0.038052617671472
95,"PCA-LDA",30,0.0800381993398298,0.0381960433470021
95,"PCA-LDA",31,0.0684636472646087,0.0094159647849877
95,"PCA-LDA",32,0.0714555536540076,0.00652240262338664
95,"PCA-LDA",33,0.0678918696150899,0.00994330252123984
95,"PCA-LDA",34,0.067400733736557,0.00981398582576482
95,"PCA-LDA",35,0.0644460645122071,0.00285527148651439
95,"PCA-LDA",36,0.0642251365558761,0.00233924843509135
95,"PCA-LDA",37,0.0584297601629881,0.00558402254266351
95,"PCA-LDA",38,0.040395235725867,0.0135332077598699
95,"PCA-LDA",39,0.0399219784533339,0.000752320863368828
96,"CCA-LDA",2,0.173516671933243,0.288909094701105
96,"CCA-LDA",3,0.155659086390561,0.249480529465138
96,"CCA-LDA",4,0.173878212976961,0.161472426565009
96,"CCA-LDA",5,0.170976847940738,0.16265075039191
96,"CCA-LDA",6,0.102489325131188,0.115298306708212
96,"CCA-LDA",7,0.113162312866836,0.100855735300082
96,"CCA-LDA",8,0.0718468704888163,0.143400388725664
96,"CCA-LDA",9,0.0721411297769517,0.143823214654392
96,"CCA-LDA",10,0.0722324953682061,0.143553883065303
96,"CCA-LDA",11,0.077218946712061,0.118448834734515
96,"CCA-LDA",12,0.0621797124516959,0.0267951491548944
96,"CCA-LDA",13,0.0505938108618609,0.0252764496660159
96,"CCA-LDA",14,0.0488156871022624,0.0236497265825091
96,"CCA-LDA",15,0.0499380642623514,0.0172664831264215
96,"CCA-LDA",16,0.0390207664447971,0.0171251230820189
96,"CCA-LDA",17,0.0346823729140732,0.0145785496542463
96,"CCA-LDA",18,0.0270964039416152,0.0527809357010839
96,"CCA-LDA",19,0.0282888669340328,0.0510810159633089
96,"CCA-LDA",20,0.0266883114516447,0.0536099208573001
96,"CCA-LDA",21,0.0147878676064464,0.0665345011811326
96,"CCA-LDA",22,0.0352711490127461,0.114468700240675
96,"CCA-LDA",23,0.0320985047073487,0.077643788085875
96,"CCA-LDA",24,0.0276547477649786,0.096555163727595
96,"CCA-LDA",25,0.0280891335619899,0.0955339119471629
96,"CCA-LDA",26,0.0203365096810137,0.0569797526178495
96,"CCA-LDA",27,0.0302695581017574,0.0463502746044699
96,"CCA-LDA",28,0.0171093647549921,0.0626478599081024
96,"CCA-LDA",29,0.0207993452379255,0.0501653142848698
96,"CCA-LDA",30,0.0124062938745258,0.0560565790760716
96,"CCA-LDA",31,5.7882108927762e-05,0.0727596418028315
96,"CCA-LDA",32,5.60104377379351e-08,0.0738529141579357
96,"CCA-LDA",33,3.02707645730411e-10,0.0682759566952301
96,"CCA-LDA",34,7.92202414322845e-14,0.0603826001401806
96,"CCA-LDA",35,6.67026440221204e-10,0.0629024631205418
96,"CCA-LDA",36,1.2525676392989e-08,0.0104517927626201
96,"CCA-LDA",37,1.20518830758412e-07,0.00385468777501546
96,"CCA-LDA",38,2.31504958911778e-08,0.00323762182757462
96,"CCA-LDA",39,1.60599332092074e-12,0.0132869177681508
96,"PCA-LDA",2,0.146879680917939,0.376960756162735
96,"PCA-LDA",3,0.124349081545846,0.34638486938344
96,"PCA-LDA",4,0.154898709130164,0.264467957157418
96,"PCA-LDA",5,0.15097947618513,0.28673946771323
96,"PCA-LDA",6,0.150027069684101,0.296555431890025
96,"PCA-LDA",7,0.147773595235729,0.289910228386727
96,"PCA-LDA",8,0.146872060143177,0.290175011508
96,"PCA-LDA",9,0.137490381394051,0.265671332702037
96,"PCA-LDA",10,0.154164951113956,0.225725523664381
96,"PCA-LDA",11,0.153566301438394,0.176326677376227
96,"PCA-LDA",12,0.147443599362358,0.177593826729218
96,"PCA-LDA",13,0.147592292294101,0.173383337060014
96,"PCA-LDA",14,0.144968368520139,0.179469462073763
96,"PCA-LDA",15,0.128317280490581,0.204625595892659
96,"PCA-LDA",16,0.127924430786966,0.209391978305341
96,"PCA-LDA",17,0.11746361127771,0.187231132654527
96,"PCA-LDA",18,0.0654543559808281,0.122108141535776
96,"PCA-LDA",19,0.0644710385075861,0.123024110862002
96,"PCA-LDA",20,0.0693304874415089,0.144231362246202
96,"PCA-LDA",21,0.068289203230652,0.142717375850172
96,"PCA-LDA",22,0.0514936571070664,0.135520934989231
96,"PCA-LDA",23,0.0270543736040997,0.096418223706126
96,"PCA-LDA",24,0.0174152745053,0.0715210170057895
96,"PCA-LDA",25,0.0172175359330448,0.0688495172076888
96,"PCA-LDA",26,0.0161262292916661,0.0677984143803472
96,"PCA-LDA",27,0.0089322845472591,0.0518664876347907
96,"PCA-LDA",28,0.00465447779292339,0.0486714623216282
96,"PCA-LDA",29,0.00430869634983638,0.04162668835851
96,"PCA-LDA",30,0.00501108696257091,0.0384580304827504
96,"PCA-LDA",31,0.00581731669438082,0.0432676357172796
96,"PCA-LDA",32,0.00478877080982456,0.0466247057285902
96,"PCA-LDA",33,0.0029900585019872,0.0493668497427354
96,"PCA-LDA",34,0.00332713276337654,0.0497284515367812
96,"PCA-LDA",35,0.00270652341740014,0.0525235558262503
96,"PCA-LDA",36,0.00312861876714204,0.0479570273651214
96,"PCA-LDA",37,2.98673363566729e-23,0.0458823841172907
96,"PCA-LDA",38,1.89708770489508e-38,0.0323094028387196
96,"PCA-LDA",39,3.88549763361855e-35,0.0126349064836916
97,"CCA-LDA",2,0.173093593984969,0.240627864317296
97,"CCA-LDA",3,0.106779869200501,0.198459097090219
97,"CCA-LDA",4,0.0993393368004138,0.193206661022865
97,"CCA-LDA",5,0.0941554630378723,0.195330927152546
97,"CCA-LDA",6,0.0782175977208824,0.115195921521298
97,"CCA-LDA",7,0.0796801575389204,0.118776573412384
97,"CCA-LDA",8,0.0957851157811603,0.0944780572702012
97,"CCA-LDA",9,0.068106387016574,0.0815645436220726
97,"CCA-LDA",10,0.0672812233287801,0.0880071455899856
97,"CCA-LDA",11,0.0510443393823268,0.0749063564528885
97,"CCA-LDA",12,0.0498257524756662,0.0698846486220767
97,"CCA-LDA",13,0.0349624320887165,0.0334205377905217
97,"CCA-LDA",14,0.0350958842752192,0.031944232160151
97,"CCA-LDA",15,0.0230333452939426,0.0135129797692799
97,"CCA-LDA",16,0.0262395255155763,0.00928212330377378
97,"CCA-LDA",17,0.0313215388225431,0.00746036130625245
97,"CCA-LDA",18,0.0253167871959222,0.00904374814900592
97,"CCA-LDA",19,0.0195139574679711,0.00912030870805403
97,"CCA-LDA",20,0.0157117517302005,0.0116760103882021
97,"CCA-LDA",21,0.0167876851268506,0.0120118929277204
97,"CCA-LDA",22,0.0191845523470629,0.0105221630759352
97,"CCA-LDA",23,0.0208817707009689,0.0107530712826181
97,"CCA-LDA",24,0.0199815445071373,0.008666024342475
97,"CCA-LDA",25,0.0182724664629804,0.0123037078932734
97,"CCA-LDA",26,0.00825206246558406,0.0233067882165046
97,"CCA-LDA",27,0.00695372879411133,0.00733073245429229
97,"CCA-LDA",28,0.00634059830014495,0.00638630058614586
97,"CCA-LDA",29,0.00443629471915443,0.00774159396627798
97,"CCA-LDA",30,0.000158734026438697,0.0291176785666456
97,"CCA-LDA",31,0.00718208130706537,0.0218121064238332
97,"CCA-LDA",32,1.52466492393487e-06,0.0353699907454884
97,"CCA-LDA",33,7.98985413461543e-14,0.0122305362056519
97,"CCA-LDA",34,4.73944661105738e-08,0.012440646866766
97,"CCA-LDA",35,2.01212317771091e-14,0.010490331954594
97,"CCA-LDA",36,1.43414852566517e-14,0.0100622870111123
97,"CCA-LDA",37,1.1751564274728e-10,0.00791529088953271
97,"CCA-LDA",38,5.33037845082249e-17,0.00985155960711686
97,"CCA-LDA",39,5.23348002356485e-23,0.0163297756652484
97,"PCA-LDA",2,0.191068284718607,0.203733426974978
97,"PCA-LDA",3,0.172333978275131,0.15945982887865
97,"PCA-LDA",4,0.120588762146928,0.197332455905295
97,"PCA-LDA",5,0.11904262775857,0.199726229287784
97,"PCA-LDA",6,0.10897637800814,0.199355361244788
97,"PCA-LDA",7,0.125179305384326,0.190155536726579
97,"PCA-LDA",8,0.126885174098483,0.131070586144778
97,"PCA-LDA",9,0.126883798838292,0.131025515764275
97,"PCA-LDA",10,0.127620707188524,0.127429530185415
97,"PCA-LDA",11,0.127325916766808,0.113488508365885
97,"PCA-LDA",12,0.127351068732586,0.124338125050003
97,"PCA-LDA",13,0.110468194900769,0.141769782787222
97,"PCA-LDA",14,0.112463789996835,0.133021132795868
97,"PCA-LDA",15,0.112654677247112,0.130602290432716
97,"PCA-LDA",16,0.110262811580132,0.126779949842951
97,"PCA-LDA",17,0.0861911091301364,0.112125700023894
97,"PCA-LDA",18,0.0880752819688354,0.0644526205123414
97,"PCA-LDA",19,0.08611865648174,0.0670414354729024
97,"PCA-LDA",20,0.0736723375842879,0.0584571676951342
97,"PCA-LDA",21,0.0726849617424963,0.0224527913549051
97,"PCA-LDA",22,0.0485780497856986,0.0151434292856879
97,"PCA-LDA",23,0.0441309262464002,0.00959410184527452
97,"PCA-LDA",24,0.0432378778690178,0.00975475999306968
97,"PCA-LDA",25,0.0435665988177648,0.00235779164624404
97,"PCA-LDA",26,0.0435944171789508,0.00243626949343397
97,"PCA-LDA",27,0.0406529376157206,0.00115833768590377
97,"PCA-LDA",28,0.021555421985223,0.00566352353190576
97,"PCA-LDA",29,0.0210564228590067,0.00587156269924183
97,"PCA-LDA",30,0.0206730519434301,0.00621775224569099
97,"PCA-LDA",31,0.0221754487245429,0.00342518163536891
97,"PCA-LDA",32,0.018625500093042,0.00494734166107114
97,"PCA-LDA",33,0.0203921097437429,0.00120704202228164
97,"PCA-LDA",34,0.0188968061372009,0.00115161040662513
97,"PCA-LDA",35,0.0178894948094183,0.00151417394378161
97,"PCA-LDA",36,0.0153638261888336,0.00142702955061925
97,"PCA-LDA",37,0.0183283571967355,2.5009024016778e-12
97,"PCA-LDA",38,0.00448607620343078,2.72692089885257e-07
97,"PCA-LDA",39,3.76834863060648e-102,5.89413755771492e-05
98,"CCA-LDA",2,0.147395671824005,0.26619662347743
98,"CCA-LDA",3,0.104546158096707,0.214208424432641
98,"CCA-LDA",4,0.0896889271188506,0.208195344863964
98,"CCA-LDA",5,0.0998341824128058,0.208550906158013
98,"CCA-LDA",6,0.0664746223284765,0.136572384844032
98,"CCA-LDA",7,0.0686485229122244,0.132606403524796
98,"CCA-LDA",8,0.0621256153381316,0.10753136780086
98,"CCA-LDA",9,0.0695251420317807,0.0963024531138001
98,"CCA-LDA",10,0.0696549596458347,0.0965100270475307
98,"CCA-LDA",11,0.0811123698183939,0.0464792544378653
98,"CCA-LDA",12,0.0676239475595538,0.0397899629560439
98,"CCA-LDA",13,0.0415478753859384,0.0185078254322124
98,"CCA-LDA",14,0.0343485842453757,0.0186112022665868
98,"CCA-LDA",15,0.0302936251568985,0.0201377801243278
98,"CCA-LDA",16,0.0274088568159283,0.0241926846674536
98,"CCA-LDA",17,0.0270928577301352,0.0272338310158052
98,"CCA-LDA",18,0.0267998606387252,0.0274959691319458
98,"CCA-LDA",19,0.0242237869853174,0.0202410526423852
98,"CCA-LDA",20,0.0198163537434173,0.0482120190504155
