"sim","method","n.dims","err","CV","Pi","Alt"
147,"PCA-LDA",29,0.0221215280042007,3,2,5
148,"CCA-LDA",21,0.0414320761902143,3,2,5
148,"PCA-LDA",35,0.00795042767300827,3,2,5
149,"CCA-LDA",30,0.0283521965067874,3,2,5
149,"PCA-LDA",32,0.0149708552993781,3,2,5
15,"CCA-LDA",33,0.0917497524917878,3,2,5
15,"PCA-LDA",36,2.67575679677597e-05,3,2,5
150,"CCA-LDA",36,0.0346694645119283,3,2,5
150,"PCA-LDA",33,0.0424061249989919,3,2,5
151,"CCA-LDA",14,0.061219049640995,3,2,5
151,"PCA-LDA",23,0.0543124609139315,3,2,5
152,"CCA-LDA",32,0.0112774699280444,3,2,5
152,"PCA-LDA",31,0.0168331805210126,3,2,5
153,"CCA-LDA",38,1.28504015990847e-05,3,2,5
153,"PCA-LDA",31,0.0980459365169186,3,2,5
154,"CCA-LDA",15,0.0644777729220052,3,2,5
154,"PCA-LDA",27,0.0981404011553823,3,2,5
155,"CCA-LDA",30,0.146137252152356,3,2,5
155,"PCA-LDA",32,0.0858678689402149,3,2,5
156,"CCA-LDA",32,0.0778497964495132,3,2,5
156,"PCA-LDA",22,0.129240827433435,3,2,5
157,"CCA-LDA",39,0.00343552924030056,3,2,5
157,"PCA-LDA",22,0.150562941811717,3,2,5
158,"CCA-LDA",26,0.05641211188921,3,2,5
158,"PCA-LDA",28,0.158540315360958,3,2,5
159,"CCA-LDA",14,0.0862147949375177,3,2,5
159,"PCA-LDA",29,0.101875103377427,3,2,5
16,"CCA-LDA",16,0.0465514349139639,3,2,5
16,"PCA-LDA",27,0.0644691822329751,3,2,5
160,"CCA-LDA",29,0.0619449898040718,3,2,5
160,"PCA-LDA",36,1.02144776178555e-06,3,2,5
161,"CCA-LDA",14,0.0324327351564062,3,2,5
161,"PCA-LDA",36,0.00104937121545049,3,2,5
162,"CCA-LDA",38,0.00336797559680827,3,2,5
162,"PCA-LDA",37,0.000377535698657759,3,2,5
163,"CCA-LDA",29,0.0195658975627121,3,2,5
163,"PCA-LDA",22,0.128271260108507,3,2,5
164,"CCA-LDA",34,0.0376578455166295,3,2,5
164,"PCA-LDA",36,3.77395072019779e-06,3,2,5
165,"CCA-LDA",14,0.0555508651815123,3,2,5
165,"PCA-LDA",33,0.0490827272782795,3,2,5
166,"CCA-LDA",24,0.100253463527016,3,2,5
166,"PCA-LDA",29,0.0387459576248794,3,2,5
167,"CCA-LDA",25,0.125539450432231,3,2,5
167,"PCA-LDA",33,0.0420963271228796,3,2,5
168,"CCA-LDA",15,0.067232443416562,3,2,5
168,"PCA-LDA",29,0.114632706430413,3,2,5
169,"CCA-LDA",13,0.0918588409918232,3,2,5
169,"PCA-LDA",29,0.031723003420261,3,2,5
17,"CCA-LDA",28,0.082605085939869,3,2,5
17,"PCA-LDA",38,0.000569254507506543,3,2,5
170,"CCA-LDA",15,0.0893946119623167,3,2,5
170,"PCA-LDA",31,0.0550445936494536,3,2,5
171,"CCA-LDA",32,0.006081956269069,3,2,5
171,"PCA-LDA",34,5.0527298455995e-05,3,2,5
172,"CCA-LDA",35,0.0481216183530549,3,2,5
172,"PCA-LDA",36,0.000251283924387031,3,2,5
173,"CCA-LDA",23,0.112352478712893,3,2,5
173,"PCA-LDA",23,0.0880045788895678,3,2,5
174,"CCA-LDA",31,0.0277285107973995,3,2,5
174,"PCA-LDA",31,0.0706101378683309,3,2,5
175,"CCA-LDA",28,0.0393251581842975,3,2,5
175,"PCA-LDA",34,0.000204307333472176,3,2,5
176,"CCA-LDA",30,0.0173803445609018,3,2,5
176,"PCA-LDA",27,0.124320649397895,3,2,5
177,"CCA-LDA",36,0.00843568217932872,3,2,5
177,"PCA-LDA",32,0.0160522704320105,3,2,5
178,"CCA-LDA",32,0.0819844827101874,3,2,5
178,"PCA-LDA",33,0.0872121914675588,3,2,5
179,"CCA-LDA",28,0.00901727942290392,3,2,5
179,"PCA-LDA",28,0.0883523441194721,3,2,5
18,"CCA-LDA",29,0.0270437162207819,3,2,5
18,"PCA-LDA",34,0.0106695143259468,3,2,5
180,"CCA-LDA",18,0.0740062142751268,3,2,5
180,"PCA-LDA",32,0.0325520244716395,3,2,5
181,"CCA-LDA",13,0.07000856009109,3,2,5
181,"PCA-LDA",34,0.00152926355500366,3,2,5
182,"CCA-LDA",31,0.0105299981651307,3,2,5
182,"PCA-LDA",32,0.0414402923708916,3,2,5
183,"CCA-LDA",37,0.00492833558571511,3,2,5
183,"PCA-LDA",36,0.0583630024361331,3,2,5
184,"CCA-LDA",13,0.0474108678814981,3,2,5
184,"PCA-LDA",38,0.0181452122530403,3,2,5
185,"CCA-LDA",21,0.0266770898110838,3,2,5
185,"PCA-LDA",34,0.0626935150814994,3,2,5
186,"CCA-LDA",39,0.108720929160612,3,2,5
186,"PCA-LDA",31,0.00841247186119817,3,2,5
187,"CCA-LDA",26,0.0787294294893028,3,2,5
187,"PCA-LDA",35,0.00956724757677512,3,2,5
188,"CCA-LDA",19,0.0622950560861057,3,2,5
188,"PCA-LDA",22,0.104118258604103,3,2,5
189,"CCA-LDA",21,0.0554597505252733,3,2,5
189,"PCA-LDA",29,0.00044788244165709,3,2,5
19,"CCA-LDA",25,0.0290162844036542,3,2,5
19,"PCA-LDA",31,0.0349746578111511,3,2,5
190,"CCA-LDA",31,0.042834895661251,3,2,5
190,"PCA-LDA",26,0.070649020906884,3,2,5
191,"CCA-LDA",16,0.0634063162201703,3,2,5
191,"PCA-LDA",35,0.000597129645798535,3,2,5
192,"CCA-LDA",14,0.0732806600668048,3,2,5
192,"PCA-LDA",26,0.0804200367234225,3,2,5
193,"CCA-LDA",22,0.0878264541778281,3,2,5
193,"PCA-LDA",28,0.0664509635696494,3,2,5
194,"CCA-LDA",28,0.0230404650254586,3,2,5
194,"PCA-LDA",25,0.0570768872116304,3,2,5
195,"CCA-LDA",18,0.0300005419198414,3,2,5
195,"PCA-LDA",38,1.25655846016825e-05,3,2,5
196,"CCA-LDA",25,0.0337866957521204,3,2,5
196,"PCA-LDA",34,0.0170508397173676,3,2,5
197,"CCA-LDA",20,0.0997470289835932,3,2,5
197,"PCA-LDA",32,0.012957345806824,3,2,5
198,"CCA-LDA",31,0.0752723349214034,3,2,5
198,"PCA-LDA",25,0.0185411926991213,3,2,5
199,"CCA-LDA",14,0.0484596377144717,3,2,5
199,"PCA-LDA",39,3.72929680810274e-05,3,2,5
2,"CCA-LDA",32,0.0240483607687611,3,2,5
2,"PCA-LDA",38,2.00028569092938e-06,3,2,5
20,"CCA-LDA",16,0.0777664288954634,3,2,5
20,"PCA-LDA",35,0.0537947787552958,3,2,5
200,"CCA-LDA",25,0.0647592003409972,3,2,5
200,"PCA-LDA",35,0.00916984618127395,3,2,5
21,"CCA-LDA",14,0.0811333707065193,3,2,5
21,"PCA-LDA",34,0.00319468552843624,3,2,5
22,"CCA-LDA",16,0.0319361395134841,3,2,5
22,"PCA-LDA",25,0.0637905486293149,3,2,5
23,"CCA-LDA",37,0.0343547205234336,3,2,5
23,"PCA-LDA",25,0.0744484242991706,3,2,5
24,"CCA-LDA",34,0.0301341449946098,3,2,5
24,"PCA-LDA",34,0.00492218372810618,3,2,5
25,"CCA-LDA",29,0.120697369023058,3,2,5
25,"PCA-LDA",27,0.00859609766949741,3,2,5
26,"CCA-LDA",14,0.0554167695623431,3,2,5
26,"PCA-LDA",29,0.0889599846305246,3,2,5
27,"CCA-LDA",13,0.0598403569504607,3,2,5
27,"PCA-LDA",30,0.0599612749316209,3,2,5
28,"CCA-LDA",30,0.0712244283110948,3,2,5
28,"PCA-LDA",36,0.0592546285904026,3,2,5
29,"CCA-LDA",21,0.03972343786473,3,2,5
29,"PCA-LDA",32,0.00173828966914711,3,2,5
3,"CCA-LDA",27,0.0195829411594664,3,2,5
3,"PCA-LDA",30,0.0204525167103796,3,2,5
30,"CCA-LDA",36,0.130309068032999,3,2,5
30,"PCA-LDA",38,0.00760142944250977,3,2,5
31,"CCA-LDA",20,0.0780550072102086,3,2,5
31,"PCA-LDA",32,0.0195027391614999,3,2,5
32,"CCA-LDA",20,0.0540108838614463,3,2,5
32,"PCA-LDA",25,0.158424245607443,3,2,5
33,"CCA-LDA",32,0.0287987718626162,3,2,5
33,"PCA-LDA",29,0.108694534442979,3,2,5
34,"CCA-LDA",21,0.0867870721833339,3,2,5
34,"PCA-LDA",34,0.0183715233243384,3,2,5
35,"CCA-LDA",33,0.00429039133275152,3,2,5
35,"PCA-LDA",39,1.71527371563244e-08,3,2,5
36,"CCA-LDA",29,0.0414238179420394,3,2,5
36,"PCA-LDA",33,0.00882787674910733,3,2,5
37,"CCA-LDA",30,0.00529948562483869,3,2,5
37,"PCA-LDA",31,0.022367267662885,3,2,5
38,"CCA-LDA",38,0.142495368166131,3,2,5
38,"PCA-LDA",25,0.0874433266288123,3,2,5
39,"CCA-LDA",17,0.058449392899174,3,2,5
39,"PCA-LDA",37,2.46415603997426e-05,3,2,5
4,"CCA-LDA",38,3.53250572696912e-09,3,2,5
4,"PCA-LDA",33,0.00305690363494256,3,2,5
40,"CCA-LDA",33,0.0733234045168706,3,2,5
40,"PCA-LDA",36,0.0113759431102497,3,2,5
41,"CCA-LDA",34,0.00999920030471246,3,2,5
41,"PCA-LDA",33,0.0533803098898553,3,2,5
42,"CCA-LDA",20,0.0482866084135107,3,2,5
42,"PCA-LDA",27,0.147909679636521,3,2,5
43,"CCA-LDA",21,0.0891220071363173,3,2,5
43,"PCA-LDA",37,8.54512546722967e-13,3,2,5
44,"CCA-LDA",38,0.07243644010731,3,2,5
44,"PCA-LDA",28,0.0551917542826871,3,2,5
45,"CCA-LDA",15,0.0693954019899474,3,2,5
45,"PCA-LDA",23,0.0789886448567418,3,2,5
46,"CCA-LDA",14,0.096285377593662,3,2,5
46,"PCA-LDA",35,0.0828352813985721,3,2,5
47,"CCA-LDA",36,0.000272980656198718,3,2,5
47,"PCA-LDA",28,0.0646261640520739,3,2,5
48,"CCA-LDA",18,0.0623368347438713,3,2,5
48,"PCA-LDA",28,0.0871893987270737,3,2,5
49,"CCA-LDA",23,0.0948993058137671,3,2,5
49,"PCA-LDA",39,0.000539846736607714,3,2,5
5,"CCA-LDA",35,0.00253501208026019,3,2,5
5,"PCA-LDA",38,7.1039367748023e-12,3,2,5
50,"CCA-LDA",16,0.0864671352602503,3,2,5
50,"PCA-LDA",26,0.0665037196231776,3,2,5
51,"CCA-LDA",33,0.0205667760175927,3,2,5
51,"PCA-LDA",35,0.00223423013847994,3,2,5
52,"CCA-LDA",15,0.0834547492055921,3,2,5
52,"PCA-LDA",36,0.00353089074053202,3,2,5
53,"CCA-LDA",31,0.0275818794618239,3,2,5
53,"PCA-LDA",32,0.021682296667223,3,2,5
54,"CCA-LDA",28,0.0623436864702237,3,2,5
54,"PCA-LDA",37,0.000234718403392333,3,2,5
55,"CCA-LDA",12,0.0885879494355562,3,2,5
55,"PCA-LDA",31,0.0534587752393137,3,2,5
56,"CCA-LDA",21,0.102613147452417,3,2,5
56,"PCA-LDA",33,0.0256336401199446,3,2,5
57,"CCA-LDA",29,0.0383776797291082,3,2,5
57,"PCA-LDA",29,0.036001503633504,3,2,5
58,"CCA-LDA",26,0.029690421193737,3,2,5
58,"PCA-LDA",31,0.0767475745918713,3,2,5
59,"CCA-LDA",30,0.00785748221267973,3,2,5
59,"PCA-LDA",28,0.0366135522225337,3,2,5
6,"CCA-LDA",20,0.0432660551598377,3,2,5
6,"PCA-LDA",39,7.06145630777293e-07,3,2,5
60,"CCA-LDA",37,0.00401644694391639,3,2,5
60,"PCA-LDA",38,1.95936275828524e-07,3,2,5
61,"CCA-LDA",34,0.0190650376048349,3,2,5
61,"PCA-LDA",29,0.0878992102866249,3,2,5
62,"CCA-LDA",38,0.0129474298718188,3,2,5
62,"PCA-LDA",36,0.0618797028657679,3,2,5
63,"CCA-LDA",14,0.0932021219711686,3,2,5
63,"PCA-LDA",34,0.0208742491280118,3,2,5
64,"CCA-LDA",19,0.0307777838059722,3,2,5
64,"PCA-LDA",36,5.45604412760489e-05,3,2,5
65,"CCA-LDA",18,0.0297450803892182,3,2,5
65,"PCA-LDA",25,0.0242162926222903,3,2,5
66,"CCA-LDA",16,0.061002450526564,3,2,5
66,"PCA-LDA",31,0.034662715553776,3,2,5
67,"CCA-LDA",15,0.0788692420149165,3,2,5
67,"PCA-LDA",32,0.000133484286669402,3,2,5
68,"CCA-LDA",36,0.0180162206379799,3,2,5
68,"PCA-LDA",31,0.0887905713900457,3,2,5
69,"CCA-LDA",27,0.0888835283593624,3,2,5
69,"PCA-LDA",31,0.0217752246339252,3,2,5
7,"CCA-LDA",20,0.0849882126194977,3,2,5
7,"PCA-LDA",36,0.00103062107759713,3,2,5
70,"CCA-LDA",13,0.0545621091874421,3,2,5
70,"PCA-LDA",32,0.0161918905403087,3,2,5
71,"CCA-LDA",16,0.0552270901258954,3,2,5
71,"PCA-LDA",31,0.0282954428789493,3,2,5
72,"CCA-LDA",36,0.00466916793893755,3,2,5
72,"PCA-LDA",31,0.03220205891768,3,2,5
73,"CCA-LDA",29,0.0456811559186419,3,2,5
73,"PCA-LDA",33,0.00151726278448879,3,2,5
74,"CCA-LDA",32,0.0116843991813473,3,2,5
74,"PCA-LDA",31,0.0507978071748527,3,2,5
75,"CCA-LDA",36,0.0314439493256989,3,2,5
75,"PCA-LDA",29,0.0854825286286867,3,2,5
76,"CCA-LDA",29,0.155712116041791,3,2,5
76,"PCA-LDA",24,0.129155130450333,3,2,5
77,"CCA-LDA",19,0.0536189975576689,3,2,5
77,"PCA-LDA",35,4.50406708262123e-05,3,2,5
78,"CCA-LDA",32,0.0203422308441017,3,2,5
78,"PCA-LDA",34,0.0471853086266789,3,2,5
79,"CCA-LDA",27,0.0643843420372206,3,2,5
79,"PCA-LDA",35,0.00094125232011018,3,2,5
8,"CCA-LDA",18,0.0473605867049991,3,2,5
8,"PCA-LDA",35,0.000523214940315012,3,2,5
80,"CCA-LDA",18,0.061768402758713,3,2,5
80,"PCA-LDA",35,0.0197426899008253,3,2,5
81,"CCA-LDA",13,0.0478435104275663,3,2,5
81,"PCA-LDA",34,0.00253297971665963,3,2,5
82,"CCA-LDA",19,0.0880074197435159,3,2,5
82,"PCA-LDA",36,0.00039187982601332,3,2,5
83,"CCA-LDA",15,0.0467376113915098,3,2,5
83,"PCA-LDA",35,0.0487106319451947,3,2,5
84,"CCA-LDA",32,0.0364435048499484,3,2,5
84,"PCA-LDA",37,1.3411129073911e-07,3,2,5
85,"CCA-LDA",32,0.0752349407261754,3,2,5
85,"PCA-LDA",35,0.000620555847979092,3,2,5
86,"CCA-LDA",29,0.0297541414512575,3,2,5
86,"PCA-LDA",31,0.021933081495494,3,2,5
87,"CCA-LDA",36,0.0161292356124864,3,2,5
87,"PCA-LDA",29,0.143281393999534,3,2,5
88,"CCA-LDA",27,0.0732542122374918,3,2,5
88,"PCA-LDA",29,0.133582249687734,3,2,5
89,"CCA-LDA",25,0.0667722331487027,3,2,5
89,"PCA-LDA",30,0.0510519809945327,3,2,5
9,"CCA-LDA",15,0.0491084519392569,3,2,5
9,"PCA-LDA",28,0.134417280727528,3,2,5
90,"CCA-LDA",16,0.0501165202418251,3,2,5
90,"PCA-LDA",35,1.34676849013599e-10,3,2,5
91,"CCA-LDA",33,0.020203424005067,3,2,5
91,"PCA-LDA",35,0.00240344592222039,3,2,5
92,"CCA-LDA",36,0.107594718097823,3,2,5
92,"PCA-LDA",39,0,3,2,5
93,"CCA-LDA",15,0.0900234389609301,3,2,5
93,"PCA-LDA",26,0.118889737878295,3,2,5
94,"CCA-LDA",31,0.0478817306300455,3,2,5
94,"PCA-LDA",30,0.0280058486505822,3,2,5
95,"CCA-LDA",20,0.0931987704143729,3,2,5
95,"PCA-LDA",24,0.130017055208561,3,2,5
96,"CCA-LDA",32,0.0738529701683734,3,2,5
96,"PCA-LDA",24,0.0889362915110895,3,2,5
97,"CCA-LDA",33,0.0122305362057318,3,2,5
97,"PCA-LDA",27,0.0418112753016244,3,2,5
98,"CCA-LDA",33,0.0141090088857755,3,2,5
98,"PCA-LDA",31,0.0165809718722713,3,2,5
99,"CCA-LDA",31,0.015105725925018,3,2,5
99,"PCA-LDA",34,0.0207046197715874,3,2,5
